timestamp, id, price (in eth), price (in wei)
2021-02-08 00:25:07 UTC, 6230, 6.500000, 6500000000000000000
2021-02-08 00:41:27 UTC, 1349, 4.990000, 4990000000000000000
2021-02-08 03:05:08 UTC, 7846, 97.000000, 97000000000000000000
2021-02-08 04:25:46 UTC, 6424, 5.689000, 5689000000000000000
2021-02-08 04:26:38 UTC, 4082, 22.820000, 22820000000000000000
2021-02-08 04:26:52 UTC, 5725, 16.300000, 16300000000000000000
2021-02-08 07:01:31 UTC, 7123, 12.900000, 12900000000000000000
2021-02-08 07:07:11 UTC, 7922, 9.500000, 9500000000000000000
2021-02-08 07:52:30 UTC, 1796, 9.999000, 9999000000000000000
2021-02-08 09:12:21 UTC, 6134, 4.990000, 4990000000000000000
2021-02-08 10:22:26 UTC, 7179, 4.950000, 4950000000000000000
2021-02-08 11:59:43 UTC, 4202, 6.490000, 6490000000000000000
2021-02-08 12:07:38 UTC, 7040, 6.500000, 6500000000000000000
2021-02-08 12:12:16 UTC, 2888, 5.990000, 5990000000000000000
2021-02-08 13:44:37 UTC, 9997, 99.990000, 99990000000000000000
2021-02-08 15:52:53 UTC, 4844, 5.250000, 5250000000000000000
2021-02-08 15:53:18 UTC, 8510, 8.500000, 8500000000000000000
2021-02-08 16:20:31 UTC, 2856, 6.490000, 6490000000000000000
2021-02-08 16:24:44 UTC, 7571, 8.500000, 8500000000000000000
2021-02-08 16:40:14 UTC, 1436, 4.820000, 4820000000000000000
2021-02-08 17:57:24 UTC, 3693, 5.290000, 5290000000000000000
2021-02-08 17:57:59 UTC, 8508, 5.490000, 5490000000000000000
2021-02-08 17:58:33 UTC, 7755, 5.490000, 5490000000000000000
2021-02-08 18:00:17 UTC, 3033, 5.500000, 5500000000000000000
2021-02-08 18:00:17 UTC, 3683, 5.500000, 5500000000000000000
2021-02-08 18:02:34 UTC, 9249, 6.000000, 6000000000000000000
2021-02-08 18:03:56 UTC, 1241, 6.000000, 6000000000000000000
2021-02-08 18:06:04 UTC, 4108, 5.980000, 5980000000000000000
2021-02-08 18:33:18 UTC, 7955, 5.750000, 5750000000000000000
2021-02-08 18:56:49 UTC, 4909, 12.000000, 12000000000000000000
2021-02-08 18:58:21 UTC, 8777, 6.250000, 6250000000000000000
2021-02-08 18:58:58 UTC, 9239, 8.500000, 8500000000000000000
2021-02-08 19:00:54 UTC, 6834, 9.990000, 9990000000000000000
2021-02-08 19:02:11 UTC, 5926, 14.750000, 14750000000000000000
2021-02-08 19:05:26 UTC, 8905, 6.750000, 6750000000000000000
2021-02-08 19:09:14 UTC, 9923, 7.000000, 7000000000000000000
2021-02-08 19:13:37 UTC, 7844, 15.000000, 15000000000000000000
2021-02-08 19:22:05 UTC, 638, 18.000000, 18000000000000000000
2021-02-08 19:24:50 UTC, 4841, 5.740000, 5740000000000000000
2021-02-08 19:27:35 UTC, 7808, 6.000000, 6000000000000000000
2021-02-08 19:51:21 UTC, 9518, 5.980000, 5980000000000000000
2021-02-08 19:53:58 UTC, 4975, 7.000000, 7000000000000000000
2021-02-08 19:53:58 UTC, 5287, 7.890000, 7890000000000000000
2021-02-08 20:06:12 UTC, 638, 20.000000, 20000000000000000000
2021-02-08 20:12:53 UTC, 9821, 5.810000, 5810000000000000000
2021-02-08 20:28:08 UTC, 7250, 9.049990, 9049990000000000000
2021-02-08 21:32:52 UTC, 994, 11.000000, 11000000000000000000
2021-02-08 22:41:15 UTC, 7763, 24.999900, 24999900000000000000
2021-02-08 22:50:00 UTC, 8987, 6.000000, 6000000000000000000
2021-02-08 22:54:42 UTC, 1044, 7.900000, 7900000000000000000
2021-02-08 23:25:14 UTC, 9749, 47.000000, 47000000000000000000
2021-02-08 23:36:49 UTC, 9781, 9.000000, 9000000000000000000
2021-02-08 23:52:14 UTC, 7593, 9.500000, 9500000000000000000
2021-02-08 23:56:24 UTC, 3878, 6.700000, 6700000000000000000
