timestamp, id, price (in eth), price (in wei)
2021-02-07 00:14:37 UTC, 7554, 5.490000, 5490000000000000000
2021-02-07 03:17:05 UTC, 2984, 8.250000, 8250000000000000000
2021-02-07 03:43:45 UTC, 8849, 18.000000, 18000000000000000000
2021-02-07 06:46:28 UTC, 3915, 5.500000, 5500000000000000000
2021-02-07 13:45:54 UTC, 5197, 15.000000, 15000000000000000000
2021-02-07 14:41:27 UTC, 7603, 13.500000, 13500000000000000000
2021-02-07 17:09:49 UTC, 7922, 7.500000, 7500000000000000000
2021-02-07 19:58:38 UTC, 3144, 14.000000, 14000000000000000000
2021-02-07 20:00:06 UTC, 7374, 10.900000, 10900000000000000000
2021-02-07 22:11:22 UTC, 6297, 215.000000, 215000000000000000000
2021-02-07 22:35:32 UTC, 1594, 6.000000, 6000000000000000000
