timestamp, id, price (in eth), price (in wei)
2017-12-05 04:28:13 UTC, 3682, 0.200000, 200000000000000000
2017-12-05 09:37:28 UTC, 3893, 0.090000, 90000000000000000
2017-12-05 16:57:09 UTC, 5516, 0.090000, 90000000000000000
2017-12-05 17:15:50 UTC, 3915, 0.090000, 90000000000000000
2017-12-05 17:16:07 UTC, 3901, 0.090000, 90000000000000000
2017-12-05 17:19:32 UTC, 5249, 0.130000, 130000000000000000
2017-12-05 18:24:28 UTC, 3920, 0.090000, 90000000000000000
2017-12-05 18:26:17 UTC, 6884, 0.090000, 90000000000000000
2017-12-05 19:07:19 UTC, 6956, 0.090000, 90000000000000000
2017-12-05 19:09:53 UTC, 2522, 0.090000, 90000000000000000
2017-12-05 20:20:37 UTC, 6940, 0.280000, 280000000000000000
2017-12-05 20:29:27 UTC, 7844, 0.170000, 170000000000000000
