timestamp, id, price (in eth), price (in wei), from, to, block, tx
2020-12-22 04:26:13 UTC, 7126, 3.900000, 3900000000000000000, 0x48db199821bbd5be47c29bb242e3cdf1ef099d7e, 0x219688c6156edea2e2ca7e2036c1c5b7f6451169, 11501067, 0x802c4b8ceea6cddae3fe3f3557ab6bfeae3623d691f6a2ced2e9f2b294e2d84a
2020-12-22 05:43:49 UTC, 3759, 3.100000, 3100000000000000000, 0x78681c47dd2af465b6ebe415b62002542ba3b387, 0x9fd86d2a6c0a8ac88d2c8a165ebe72bd655940fd, 11501407, 0xafb04ceb776b66e739a0819203e26e33ee578462f71804580333892c593eba26
2020-12-22 06:56:00 UTC, 4152, 4.250000, 4250000000000000000, 0x7b1d4f3602f0fe16c4f611e124d3d7b307245ba8, 0x9fd86d2a6c0a8ac88d2c8a165ebe72bd655940fd, 11501736, 0xfd93fc996365ad9ab48373e5c8f69cb8685fe66b13e9ec1139e54c26084654ce
2020-12-22 12:16:41 UTC, 4261, 3.200000, 3200000000000000000, 0xee402489d83e2b22d496910f8c810d35a3ad7b25, 0xe614065a4ac6d478f141db4595325b537ffa2ea5, 11503217, 0x7f7c28c642b424a52ad8709fb010f42e77216cabf70442fc5d0b153985baa079
2020-12-22 15:48:52 UTC, 7268, 3.200000, 3200000000000000000, 0x48db199821bbd5be47c29bb242e3cdf1ef099d7e, 0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88, 11504193, 0x959ee847258152192c87c8717ac2202bb0dce4bb14cb1893353d89c794a944e9
2020-12-22 18:51:03 UTC, 7508, 3.950000, 3950000000000000000, 0x1d45f16967a6b5c485524e67868105e6145846e3, 0xbf6ccf49cc2874f01916d747a8fe97f14a082be0, 11504994, 0x752338e31ccb0fcb6e874d78c8bc9d34c1099d883d0d816e82b7790bbe4ca753
2020-12-22 18:59:44 UTC, 8655, 3.250000, 3250000000000000000, 0x28ac9e4eeca87b5310cb64fbe8ff22f498deae07, 0xbf6ccf49cc2874f01916d747a8fe97f14a082be0, 11505034, 0x61d6a9c49c79b0ee384b0d7e30d86e7aa96955e1401486abe7ea645881e4bdb2
2020-12-22 19:03:04 UTC, 2929, 3.490000, 3490000000000000000, 0x7f3560773c01cea9320fa3ee6227ef706add4669, 0xbf6ccf49cc2874f01916d747a8fe97f14a082be0, 11505053, 0x84ec2393284834891c97cf638448edc98782c791f19ec0810a73e5a47170986a
2020-12-22 19:06:10 UTC, 7178, 3.500000, 3500000000000000000, 0x3e17fac953de2cd729b0ace7f6d4353387717e9e, 0xbf6ccf49cc2874f01916d747a8fe97f14a082be0, 11505071, 0x3fbf9deb21ca8d77a6e1b04c8b34b69c13b26277b16dd13a6d84dc8ba34b19e9
2020-12-22 19:07:38 UTC, 3199, 3.590000, 3590000000000000000, 0xb02690b16fd8696ef13a63e3272404b3ea12d00e, 0xbf6ccf49cc2874f01916d747a8fe97f14a082be0, 11505079, 0xda86c44a31e18f9611446aec47d9fa39bdc7100b89aad9655b07bcc9c503be3a
2020-12-22 19:10:44 UTC, 1533, 3.750000, 3750000000000000000, 0xe4f0ac3a707b5f9c9605e82f5353cde0c36607a3, 0xbf6ccf49cc2874f01916d747a8fe97f14a082be0, 11505094, 0xb4aae58513745e8c2f77e9cd01e81104dd76686ce28420a2236312597ef2d85a
2020-12-22 19:38:40 UTC, 9924, 4.000000, 4000000000000000000, 0x7ea6030486fabd4844785c99a13dfd66ca05b386, 0x568cf5a6d27f317a4dd1d69a7f50115491b4c6af, 11505232, 0x1deddfbc6b6b225768aced788bac4bf97f8c19fb6ed957c88371724fd31fb67a
2020-12-22 19:39:52 UTC, 5672, 4.000000, 4000000000000000000, 0x7ea6030486fabd4844785c99a13dfd66ca05b386, 0x568cf5a6d27f317a4dd1d69a7f50115491b4c6af, 11505235, 0x2ed87755de1e68bd57e5dd9a4558dfdfe2e06468296c1030a6d8e42863771495
2020-12-22 19:41:00 UTC, 5279, 4.000000, 4000000000000000000, 0x7ea6030486fabd4844785c99a13dfd66ca05b386, 0x568cf5a6d27f317a4dd1d69a7f50115491b4c6af, 11505240, 0x203960099edca24f37a74ade65ee1d47cf710ea61e11749fd3d15bcf2182c583
2020-12-22 20:39:14 UTC, 7160, 3.750000, 3750000000000000000, 0x48db199821bbd5be47c29bb242e3cdf1ef099d7e, 0x11c9a7bc7dc20859f04408166c0af218d5cadc00, 11505493, 0x43e03df03c71c3cdc3c0e9a68e574e0322b4b45f0871772bc66a126b11c0c36b
2020-12-22 21:00:43 UTC, 1812, 5.000000, 5000000000000000000, 0x85c0c90946e3e959f537d01cebd93f97c9b5e372, 0x11c9a7bc7dc20859f04408166c0af218d5cadc00, 11505596, 0x75f50b6924abd800e3ea491c8617b0b62a2645a57b84d0a2debe8e5a6defe307
2020-12-22 21:02:25 UTC, 8861, 5.000000, 5000000000000000000, 0x881ef249c1908062810062aaa743b8e8f879061a, 0x11c9a7bc7dc20859f04408166c0af218d5cadc00, 11505604, 0x90ef270c5e4745560078e4acaa0bf84a8781451f76fbc7a2cc2c0d73f0a09cd5
2020-12-22 21:08:32 UTC, 1586, 3.400000, 3400000000000000000, 0x78681c47dd2af465b6ebe415b62002542ba3b387, 0x641cf19cbd83666d8e21652981db09088568528b, 11505639, 0x701590a2942810c26d292b0e8536d8c136b66df5e98079c87f89d1a10163a1e5
2020-12-22 21:08:51 UTC, 1369, 4.300000, 4300000000000000000, 0x7ea6030486fabd4844785c99a13dfd66ca05b386, 0x641cf19cbd83666d8e21652981db09088568528b, 11505640, 0xdc9eb08d92efa3c0611d35eb849a06bacaf2fac3edd1ae6bc4f9be50048e4b94
2020-12-22 21:10:35 UTC, 3179, 4.400000, 4400000000000000000, 0x7ea6030486fabd4844785c99a13dfd66ca05b386, 0x641cf19cbd83666d8e21652981db09088568528b, 11505648, 0xd61c95603f73e7790ab5dd3ddb66788f6cc035220e84cb991b0c4831a094aaef
2020-12-22 21:37:37 UTC, 3853, 5.000000, 5000000000000000000, 0x7ea6030486fabd4844785c99a13dfd66ca05b386, 0x865c964edc75e0f1f5c0631ea068baac2e490e57, 11505769, 0x2ce4d150ddfb7202575907cb2eb9617e297e8624abbcf60b2246d4ec4cd323ca
2020-12-22 22:08:03 UTC, 3082, 4.500000, 4500000000000000000, 0x665498c14f80647d2a57a1f54eee4aaa9920fae8, 0x641cf19cbd83666d8e21652981db09088568528b, 11505894, 0x943300cfd15c7b40cf459cdc125c8fa629b03a67c8f69707c04b80dfd18aa16b
2020-12-22 22:17:37 UTC, 6160, 3.990000, 3990000000000000000, 0x219688c6156edea2e2ca7e2036c1c5b7f6451169, 0xbf6ccf49cc2874f01916d747a8fe97f14a082be0, 11505938, 0x16c2836c54d9f6b2cffc5b7d9a31d34b29ebb75f996753c19670283b2e59b3ca
2020-12-22 22:17:37 UTC, 5558, 4.000000, 4000000000000000000, 0x8ed1374ee2601eb3fd635978b17de61b2a7b3b82, 0xbf6ccf49cc2874f01916d747a8fe97f14a082be0, 11505938, 0x31d18c584732290a35ad39abb97aa1574cdde2f6ca8c419d00ad5558c0c06ed1
2020-12-22 22:17:37 UTC, 2378, 4.200000, 4200000000000000000, 0xdb25e38a12d03d4a5275c1de61a4631d4b5fcbbb, 0xbf6ccf49cc2874f01916d747a8fe97f14a082be0, 11505938, 0xb3bb0869b72810c64dd60aba5c7dd303d65b21bd0cf4ad1a439c08c1193fb138
2020-12-22 22:17:37 UTC, 2856, 4.190000, 4190000000000000000, 0xdc36892c8866ce2f1294790ddd957ae571e9203a, 0xbf6ccf49cc2874f01916d747a8fe97f14a082be0, 11505938, 0xc01f2a5642c70f0d7095beb554e37bdd94aff02e92722186066a8af9f70e3021
2020-12-22 22:38:32 UTC, 6059, 5.000000, 5000000000000000000, 0x0713a6c6fd18b2c7e687c4b6f5c4dd941c4c3bc0, 0x380336041fed6d3de0c0a1f5079668760cd64779, 11506037, 0x3c3b6959fa0db503798a6743b2e5fbe3964b680f02c8a87493134b0a96c03427
2020-12-22 22:50:13 UTC, 2158, 5.800000, 5800000000000000000, 0x610cfceace0630724f9adc66576964a622db632f, 0xedf7b675a2fe3c27efb263fb4c204a3f0fb17d46, 11506083, 0xfe141c9894b32c4f55b659c32a2ba5167c214d7ecc05193a230a3638801dc028
2020-12-22 23:25:17 UTC, 8427, 6.000000, 6000000000000000000, 0x19ac60f70adeb4948e8bf779639117e59bb2a9f6, 0x3782c525b3af3cc31a07b68f45adb709af1f336d, 11506225, 0x539634baa5025a897f600b86ca03ed3e964f0c58af45971d87181da391dc018e
2020-12-22 23:25:17 UTC, 8302, 5.990000, 5990000000000000000, 0x89585cae5e9ae138cbfd7775ea6d4796ae76373d, 0x280bf69d522bbcfb3aeb138c59d85a16e449057c, 11506225, 0x92ccedad4bc10ad0ce34d61b95737513dbac5a2402c921b53a2aa339bb3f42aa
2020-12-22 23:38:02 UTC, 7015, 12.000000, 12000000000000000000, 0x52ad8f3c506aa25b954276c5456060dad6f3fd7b, 0x0000000000000000000000000000000000000000, 11506273, 0x5567cbef46ba01901c24ed0e1ab534658e4e70f5649c1e2d51144bb2ed1e3a0d
