timestamp, id, price (in eth), price (in wei)
2020-10-09 05:22:11 UTC, 8436, 4.250000, 4250000000000000000
2020-10-09 13:24:37 UTC, 8012, 6.500000, 6500000000000000000
2020-10-09 13:47:40 UTC, 4223, 5.750000, 5750000000000000000
2020-10-09 13:54:28 UTC, 8389, 4.100000, 4100000000000000000
2020-10-09 15:38:37 UTC, 8302, 4.000000, 4000000000000000000
2020-10-09 16:22:20 UTC, 6137, 7.770000, 7770000000000000000
2020-10-09 17:31:33 UTC, 7392, 4.950000, 4950000000000000000
2020-10-09 18:01:05 UTC, 3034, 4.250000, 4250000000000000000
2020-10-09 18:02:48 UTC, 3382, 6.000000, 6000000000000000000
2020-10-09 19:01:08 UTC, 1703, 7.500000, 7500000000000000000
2020-10-09 19:59:32 UTC, 5965, 4.990000, 4990000000000000000
2020-10-09 21:28:05 UTC, 4868, 16.000000, 16000000000000000000
2020-10-09 21:28:31 UTC, 5010, 8.000000, 8000000000000000000
2020-10-09 21:28:31 UTC, 2336, 10.000000, 10000000000000000000
2020-10-09 21:29:02 UTC, 2715, 7.600000, 7600000000000000000
2020-10-09 21:30:23 UTC, 1115, 7.000000, 7000000000000000000
