timestamp, id, price (in eth), price (in wei)
2020-10-08 00:18:57 UTC, 4699, 5.600000, 5600000000000000000
2020-10-08 00:32:17 UTC, 5965, 4.400000, 4400000000000000000
2020-10-08 00:41:34 UTC, 2887, 10.000000, 10000000000000000000
2020-10-08 01:04:05 UTC, 3880, 0.010000, 10000000000000000
2020-10-08 02:52:22 UTC, 3880, 0.010000, 10000000000000000
2020-10-08 03:10:38 UTC, 3880, 0.010000, 10000000000000000
2020-10-08 03:16:06 UTC, 7593, 5.730000, 5730000000000000000
2020-10-08 09:47:00 UTC, 3217, 5.800000, 5800000000000000000
2020-10-08 09:49:24 UTC, 1558, 11.000000, 11000000000000000000
2020-10-08 13:39:11 UTC, 3441, 18.000000, 18000000000000000000
2020-10-08 14:15:22 UTC, 2999, 4.400000, 4400000000000000000
2020-10-08 16:04:14 UTC, 6657, 4.500000, 4500000000000000000
2020-10-08 16:45:42 UTC, 3250, 5.850000, 5850000000000000000
2020-10-08 17:09:11 UTC, 3336, 4.500000, 4500000000000000000
2020-10-08 18:02:57 UTC, 7326, 4.000000, 4000000000000000000
2020-10-08 18:06:53 UTC, 1640, 0.050000, 50000000000000000
2020-10-08 19:33:44 UTC, 5197, 5.500000, 5500000000000000000
2020-10-08 20:31:08 UTC, 2953, 6.990000, 6990000000000000000
2020-10-08 22:48:14 UTC, 3768, 4.250000, 4250000000000000000
2020-10-08 23:36:20 UTC, 7515, 13.990000, 13990000000000000000
2020-10-08 23:45:04 UTC, 4419, 4.250000, 4250000000000000000
