timestamp, id, price (in eth), price (in wei)
2020-10-11 06:34:40 UTC, 2826, 6.500000, 6500000000000000000
2020-10-11 06:34:56 UTC, 4517, 7.000000, 7000000000000000000
2020-10-11 07:43:02 UTC, 1636, 10.000000, 10000000000000000000
2020-10-11 10:09:01 UTC, 3042, 4.400000, 4400000000000000000
2020-10-11 10:16:05 UTC, 8095, 5.000000, 5000000000000000000
2020-10-11 10:19:25 UTC, 7326, 4.400000, 4400000000000000000
2020-10-11 11:35:50 UTC, 812, 6.000000, 6000000000000000000
2020-10-11 14:26:11 UTC, 4779, 7.500000, 7500000000000000000
2020-10-11 15:50:59 UTC, 7132, 4.400000, 4400000000000000000
2020-10-11 23:44:19 UTC, 8164, 5.000000, 5000000000000000000
