timestamp, id, price (in eth), price (in wei)
2020-10-07 07:26:00 UTC, 3327, 4.450000, 4450000000000000000
2020-10-07 07:47:25 UTC, 2953, 4.900000, 4900000000000000000
2020-10-07 08:11:44 UTC, 9846, 5.000000, 5000000000000000000
2020-10-07 10:33:31 UTC, 4222, 14.500000, 14500000000000000000
2020-10-07 10:40:24 UTC, 2927, 7.000000, 7000000000000000000
2020-10-07 10:45:41 UTC, 3320, 4.600000, 4600000000000000000
2020-10-07 11:47:02 UTC, 2927, 11.950000, 11950000000000000000
2020-10-07 12:35:51 UTC, 2390, 6.500000, 6500000000000000000
2020-10-07 12:35:53 UTC, 7326, 5.250000, 5250000000000000000
2020-10-07 13:23:25 UTC, 3633, 5.600000, 5600000000000000000
2020-10-07 13:43:05 UTC, 8998, 7.500000, 7500000000000000000
2020-10-07 14:37:17 UTC, 3700, 8.500000, 8500000000000000000
2020-10-07 14:46:29 UTC, 3011, 23.000000, 23000000000000000000
2020-10-07 14:56:57 UTC, 3049, 7.000000, 7000000000000000000
2020-10-07 15:02:20 UTC, 1824, 5.000000, 5000000000000000000
2020-10-07 15:16:50 UTC, 2253, 19.500000, 19500000000000000000
2020-10-07 15:29:27 UTC, 5429, 10.000000, 10000000000000000000
2020-10-07 18:39:08 UTC, 7811, 6.500000, 6500000000000000000
2020-10-07 19:05:14 UTC, 6522, 9.100000, 9100000000000000000
2020-10-07 20:31:12 UTC, 7515, 11.000000, 11000000000000000000
2020-10-07 20:56:32 UTC, 7422, 5.000000, 5000000000000000000
2020-10-07 21:15:15 UTC, 1558, 6.000000, 6000000000000000000
2020-10-07 23:09:24 UTC, 5288, 5.000000, 5000000000000000000
2020-10-07 23:57:53 UTC, 9490, 5.000000, 5000000000000000000
