timestamp, id, price (in eth), price (in wei)
2021-03-26 01:14:46 UTC, 2537, 28.600000, 28600000000000000000
2021-03-26 01:56:29 UTC, 616, 108.000000, 108000000000000000000
2021-03-26 04:24:00 UTC, 6708, 29.990000, 29990000000000000000
2021-03-26 05:44:09 UTC, 4202, 27.500000, 27500000000000000000
2021-03-26 10:16:07 UTC, 9673, 20.000000, 20000000000000000000
2021-03-26 10:35:38 UTC, 7876, 19.490000, 19490000000000000000
2021-03-26 13:40:01 UTC, 6718, 20.000000, 20000000000000000000
2021-03-26 13:50:53 UTC, 1315, 35.000000, 35000000000000000000
2021-03-26 14:39:03 UTC, 839, 19.980000, 19980000000000000000
2021-03-26 18:34:18 UTC, 8468, 25.000000, 25000000000000000000
2021-03-26 19:01:09 UTC, 6878, 18.500000, 18500000000000000000
2021-03-26 20:21:12 UTC, 8586, 19.700000, 19700000000000000000
2021-03-26 22:02:54 UTC, 5626, 42.000000, 42000000000000000000
2021-03-26 22:05:58 UTC, 8166, 23.500000, 23500000000000000000
2021-03-26 22:49:10 UTC, 6092, 18.500000, 18500000000000000000
2021-03-26 22:57:37 UTC, 7565, 23.690000, 23690000000000000000
