timestamp, id, price (in eth), price (in wei)
2021-03-04 00:18:06 UTC, 8191, 82.000000, 82000000000000000000
2021-03-04 00:22:14 UTC, 2572, 48.000000, 48000000000000000000
2021-03-04 00:29:20 UTC, 1147, 43.000000, 43000000000000000000
2021-03-04 00:35:33 UTC, 318, 26.500000, 26500000000000000000
2021-03-04 00:38:07 UTC, 825, 38.990000, 38990000000000000000
2021-03-04 01:24:53 UTC, 5898, 85.000000, 85000000000000000000
2021-03-04 03:51:44 UTC, 5807, 22.300000, 22300000000000000000
2021-03-04 04:28:34 UTC, 8897, 22.390000, 22390000000000000000
2021-03-04 04:54:01 UTC, 1397, 20.000000, 20000000000000000000
2021-03-04 05:12:07 UTC, 5313, 30.000000, 30000000000000000000
2021-03-04 05:13:22 UTC, 8393, 27.000000, 27000000000000000000
2021-03-04 05:23:08 UTC, 7684, 26.950000, 26950000000000000000
2021-03-04 05:31:29 UTC, 6555, 24.880000, 24880000000000000000
2021-03-04 06:45:58 UTC, 7317, 22.400000, 22400000000000000000
2021-03-04 07:49:35 UTC, 4313, 30.700000, 30700000000000000000
2021-03-04 08:20:05 UTC, 5234, 350.000000, 350000000000000000000
2021-03-04 08:24:26 UTC, 2586, 22.880000, 22880000000000000000
2021-03-04 08:33:11 UTC, 6268, 29.990000, 29990000000000000000
2021-03-04 10:58:05 UTC, 8173, 22.950000, 22950000000000000000
2021-03-04 12:32:33 UTC, 5883, 24.200000, 24200000000000000000
2021-03-04 13:14:17 UTC, 1361, 37.000000, 37000000000000000000
2021-03-04 16:32:37 UTC, 3769, 24.000000, 24000000000000000000
2021-03-04 17:10:02 UTC, 9106, 26.880000, 26880000000000000000
2021-03-04 17:17:15 UTC, 1961, 23.000000, 23000000000000000000
2021-03-04 17:37:40 UTC, 669, 22.450000, 22450000000000000000
2021-03-04 17:49:02 UTC, 682, 23.880000, 23880000000000000000
2021-03-04 17:52:42 UTC, 7053, 26.000000, 26000000000000000000
2021-03-04 18:18:31 UTC, 4497, 25.000000, 25000000000000000000
2021-03-04 18:25:28 UTC, 7344, 22.480000, 22480000000000000000
2021-03-04 19:11:33 UTC, 3025, 23.990000, 23990000000000000000
2021-03-04 20:39:05 UTC, 9687, 23.950000, 23950000000000000000
2021-03-04 20:47:22 UTC, 4829, 38.000000, 38000000000000000000
2021-03-04 21:48:03 UTC, 473, 23.000000, 23000000000000000000
2021-03-04 21:57:01 UTC, 8611, 22.250000, 22250000000000000000
2021-03-04 22:33:15 UTC, 5876, 23.980000, 23980000000000000000
2021-03-04 23:01:59 UTC, 8208, 22.000000, 22000000000000000000
