timestamp, id, price (in eth), price (in wei), from, to, block, tx
2021-04-02 00:52:38 UTC, 5380, 14.750000, 14750000000000000000, 0x0642f69c4c4a12310a081c8267e96523953c688d, 0x71a31c2e11fa89ee8dd6452b4971ac640cd9c819, 12156994, 0x2131fe3d07ef3fa2d63aa665ffb508b0036abba4bc0f7e46095b9fbcf2f1f395
2021-04-02 05:44:07 UTC, 7354, 17.000000, 17000000000000000000, 0x6f4a2d3a4f47f9c647d86c929755593911ee91ec, 0x0000000000000000000000000000000000000000, 12158307, 0x329cad59eaac1ff860569cd7ca6949f71a696458d9ea041a572be0e63488ebde
2021-04-02 05:44:07 UTC, 8746, 17.000000, 17000000000000000000, 0x6f4a2d3a4f47f9c647d86c929755593911ee91ec, 0x0000000000000000000000000000000000000000, 12158307, 0x5285013447846bb6b818283166ef0e0730f55da4c3bfbc95c245ff8f7f645d49
2021-04-02 06:23:03 UTC, 5334, 16.000000, 16000000000000000000, 0xac33a5837bb9ad556d1ed646642e371775fb357a, 0x0000000000000000000000000000000000000000, 12158479, 0x6562d5f5f32f36ac8d2cfa9cdc81531ad1179e484f7716b8e736a5e148161894
2021-04-02 08:25:19 UTC, 9532, 15.750000, 15750000000000000000, 0xca8fe4acb1cb8b5550a3c71ffe2399f6c7016686, 0x0000000000000000000000000000000000000000, 12159004, 0x05b4af391ed020d038d1e26f184b010073a66a895e62ceef8bfcddff45e28c1f
2021-04-02 08:37:06 UTC, 2866, 17.000000, 17000000000000000000, 0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54, 0xa1ed22466308b1d4b2eb583d4fe049d785f8b647, 12159032, 0xfd541452e21a094af83bc710b5e2cfc8ed7638a4999f3aae67c296d568e46a06
2021-04-02 08:50:38 UTC, 4862, 15.500000, 15500000000000000000, 0xa3cb30128532f43fe1c8a9f4c19422aa631307a9, 0x0000000000000000000000000000000000000000, 12159103, 0x6de0d8458cc3f5f621676499fd50571e874ca8b7960c88cac5e2d86440c82018
2021-04-02 09:40:53 UTC, 5936, 16.000000, 16000000000000000000, 0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54, 0x4e9481631e611d3b408e52f242ba2e1ee26a15ef, 12159317, 0xfb2a7649f7e14ec0d09cc1673443dbea7fdecf102140e0796a0450d258b999e2
2021-04-02 12:19:57 UTC, 4664, 17.950000, 17950000000000000000, 0x0ec629733c92aabf20cb25acdb704eb0ab63b844, 0xca2aa37436c0ca460476221590ee4573b21df42e, 12160038, 0x995b2417e4f533e0a43a352e080f10c33c0f9fb60e5d85d1e170aee62bf0100d
2021-04-02 12:41:14 UTC, 1032, 17.000000, 17000000000000000000, 0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54, 0xeb1c22baacafac7836f20f684c946228401ff01c, 12160137, 0x59ad750d1c193387304264f31b8f9bdeeaeb77f629fd0e6bf6daf264290d00c2
2021-04-02 14:12:52 UTC, 5935, 14.500000, 14500000000000000000, 0xe2c10ec35e772371b7eb4d66af660456e058bc13, 0x0000000000000000000000000000000000000000, 12160552, 0x25b1d8320031b58ab40da4b6ab0bf3f2e2d17631c28a5eaac1b3bdda5c6fdc35
2021-04-02 14:45:33 UTC, 3083, 30.000000, 30000000000000000000, 0xf86a588f3604e3b12899f710e3d572f76ffb94b8, 0x0000000000000000000000000000000000000000, 12160697, 0x909aaa2f9cc4c5a086132f5af33f947bcbf3da2c5a58e1536d521df8145bd2dc
2021-04-02 17:01:53 UTC, 4389, 45.990000, 45990000000000000000, 0x7a612b0ee77bf94e58006287705268ca86e3fc29, 0x2536c09e5f5691498805884fa37811be3b2bddb4, 12161283, 0xea9f8b5a1df2bd2788508ceabf8323fda92e945fe5e6de775d1edb59e7fced79
2021-04-02 18:24:55 UTC, 5778, 21.000000, 21000000000000000000, 0xcc7c335f3365ae3f7e4e8c9535dc92780a4add9d, 0xda6bb8c5507aff8c9ed9d787c1e8a82a0a79d629, 12161680, 0x0467c493b752bf4e6bb751cda99b937a97a1238872fd39e1ffefd6ca907ee1e2
2021-04-02 20:25:37 UTC, 2825, 15.990000, 15990000000000000000, 0x61e208ceb3f80bae2b8ca1fb1eace7e29518dd9a, 0x4824dc193dca8fe6c0bad6dabbc7385acff10e53, 12162265, 0x89d685baf3b15fb39507a2481a4f4fb5dc28f8389998b97d9c9c11ceb89a305c
2021-04-02 21:16:08 UTC, 3308, 115.000000, 115000000000000000000, 0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54, 0x6336fbba58a55ee3cfc509047449176979ef044b, 12162500, 0x4a40c5a09088ec2689cd9fd734a7fce7484d43a392d1a6d7be03c62ff2a634c8
2021-04-02 21:18:28 UTC, 7624, 25.000000, 25000000000000000000, 0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54, 0x6336fbba58a55ee3cfc509047449176979ef044b, 12162509, 0x4f2b04d136ca51f44f7eb9b8ecea2ef6d3566e61af4411ca613e0574e48b6682
2021-04-02 21:18:34 UTC, 7710, 22.000000, 22000000000000000000, 0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54, 0x6336fbba58a55ee3cfc509047449176979ef044b, 12162510, 0xbde1d366c4c3a865b27f4821e693f83e7e388e8aeb49e3ebd43c4ad6d658bf92
2021-04-02 23:13:45 UTC, 1561, 15.990000, 15990000000000000000, 0x70ca0fab6d31d12b3be566deb17c65475ac2d784, 0x74be0af0bf7254328ddffc09425ff71d64a1a836, 12163023, 0xbe8ac43e326d473a1ad531b09704b5f85318c9dc31e78125905b89fa97767eaf
