timestamp, id, price (in eth), price (in wei), from, to, block, tx
2017-07-19 00:11:35 UTC, 3774, 0.350000, 350000000000000000, 0xd8e80673419acfbf15bf8eb0239cda90f232051f, 0x0f4023208058ecffcb22a7409df11f6d6013fe8a, 4041488, 0x9ec57907b6117ffe7e3bd492c3942686040640f0054084c33a9d259382f40206
2017-07-19 00:16:28 UTC, 4009, 0.350000, 350000000000000000, 0xd8e80673419acfbf15bf8eb0239cda90f232051f, 0x00bd3a6660309fb9e0129b9b777a9ccb9c2869dc, 4041497, 0xc0449d1f449614d44e16d8bf3bf221285140d1f929bb024fcee9a44177219030
2017-07-19 00:44:56 UTC, 2386, 4.250000, 4250000000000000000, 0x1e32a859d69dde58d03820f8f138c99b688d132f, 0x0000000000000000000000000000000000000000, 4041587, 0xea1e113b210f9fa536cc9aa81b39e91891b4ebfb3010e95472d487e350781d5f
2017-07-19 03:43:03 UTC, 5621, 0.590000, 590000000000000000, 0x00bd3a6660309fb9e0129b9b777a9ccb9c2869dc, 0x7132c9f36abe62eab74cdfdd08c154c9ae45691b, 4042154, 0x12c2487358b8e6288c66447a209ac89f64798e53805b1ac789b9a06c8e5c14d2
2017-07-19 03:47:56 UTC, 7957, 0.350000, 350000000000000000, 0xbc081c23b3b8c6cf1464e98eb108c13c6f8cba1c, 0x00bd3a6660309fb9e0129b9b777a9ccb9c2869dc, 4042171, 0x0a93eb3d4e300743abe6731c336bd7c9d5585eef748c0c9a34297175aee2f157
2017-07-19 12:01:54 UTC, 2197, 0.300000, 300000000000000000, 0xbc081c23b3b8c6cf1464e98eb108c13c6f8cba1c, 0x58164b2d74c45f06cde451fc307092d55ebe5730, 4043744, 0xadbb61e9293b2179f719dd3fa0733226f209dbea34b8ef4420a859451fce0bd4
2017-07-19 12:13:36 UTC, 2809, 0.300000, 300000000000000000, 0xbc081c23b3b8c6cf1464e98eb108c13c6f8cba1c, 0x58164b2d74c45f06cde451fc307092d55ebe5730, 4043784, 0x034473324a00c9c87a5e977b70ee12f4582f658f7418643004dc035c6b8c0790
2017-07-19 12:17:45 UTC, 3486, 0.370000, 370000000000000000, 0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a, 0x58164b2d74c45f06cde451fc307092d55ebe5730, 4043799, 0xe73081ec16a6a559c1a06c6e5be02adc0efeb6471a0306501db87c4254b277bd
2017-07-19 12:26:10 UTC, 5661, 0.370000, 370000000000000000, 0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a, 0x58164b2d74c45f06cde451fc307092d55ebe5730, 4043817, 0x2d4229b4947eeda63ac004ecdc48361009b78dbed510240619a85f9f4763e8bd
2017-07-19 12:26:10 UTC, 3478, 0.370000, 370000000000000000, 0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a, 0x58164b2d74c45f06cde451fc307092d55ebe5730, 4043817, 0xcaa42a5dc4fd9f92a9f3a9f34ba36b449d016a20fd0931d41b89abee3b192e97
2017-07-19 12:35:07 UTC, 3485, 0.370000, 370000000000000000, 0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a, 0x58164b2d74c45f06cde451fc307092d55ebe5730, 4043844, 0xda890384795baac56295b0ddff6b22af369eb0eb810a0f6e9907a579e182d7d0
