timestamp, id, price (in eth), price (in wei), from, to, block, tx
2017-06-26 02:37:29 UTC, 9549, 0.223084, 223084051206369908, 0xf138eb67f008da11daba9bcffc7a21f31b8b2b14, 0x0000000000000000000000000000000000000000, 3930727, 0x19691630284ce8609bfc36a08c334e9f4cfdd9f07c93c43248d40782b422e378
2017-06-26 03:19:17 UTC, 7935, 0.158613, 158612667865073491, 0xf138eb67f008da11daba9bcffc7a21f31b8b2b14, 0x0000000000000000000000000000000000000000, 3930871, 0x39b2aeef5a16315ac0f7f02f95b53727fecddc498143b1bea0c82738f3934a38
2017-06-26 08:03:57 UTC, 1380, 0.050000, 50000000000000007, 0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a, 0x0000000000000000000000000000000000000000, 3931883, 0xdb4c93aa93c52a071280edc3644045fdb29a0030a7186530051f574a302be65d
2017-06-26 08:04:22 UTC, 4897, 0.050000, 50000000000000007, 0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a, 0x0000000000000000000000000000000000000000, 3931885, 0x5ab82c8e097cee3280cbab0218828d3760a02e822ede1c0c36709821f3128426
2017-06-26 08:04:55 UTC, 7926, 0.050000, 50000000000000007, 0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a, 0x0000000000000000000000000000000000000000, 3931887, 0x7ef03b5e3aa3e23a6ba983ddcf341e33384d481b3d21ee7709531b921145f1c4
2017-06-26 08:05:51 UTC, 8925, 0.050000, 50000000000000007, 0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a, 0x0000000000000000000000000000000000000000, 3931891, 0x0f0f076926ea27dd5e9353e46a536fafc54ad4bd092d170b469b822fb0489fcd
2017-06-26 08:05:51 UTC, 7947, 0.050000, 50000000000000007, 0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a, 0x0000000000000000000000000000000000000000, 3931891, 0xd8c9525252797c15122afca44acae8352cb2adb25671c42a0e086d78a8a4b8d9
2017-06-26 08:05:51 UTC, 8940, 0.050000, 50000000000000007, 0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a, 0x0000000000000000000000000000000000000000, 3931891, 0xff503b4791f48fa470929e6f7423829d83e099d2b296a01a4949d160e9de1356
2017-06-26 08:07:20 UTC, 9336, 0.050000, 50000000000000007, 0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a, 0x0000000000000000000000000000000000000000, 3931892, 0x5752470d0056410d6ef07f2735cbbd6dd231a8f5bb3d5a2390add3cc5eadb8c3
2017-06-26 08:29:26 UTC, 5141, 0.180000, 180000000000000000, 0x3ef5f421e155ed29e6fa815fd875bfcd5f22ecd1, 0xc8c115dcb2910ee8f3dbac4056b5448c4f624bde, 3931956, 0xab6a37a152795c8800cf40861256d0d90fb82413ea9cfbc6ceab4fb80edceafa
2017-06-26 09:16:18 UTC, 4661, 0.230000, 230000000000000000, 0xcc7c335f3365ae3f7e4e8c9535dc92780a4add9d, 0x0000000000000000000000000000000000000000, 3932106, 0x9840aeb7540c2990d09d32cd560c19aec2f5b6401df5ea3ca081bd36655f915b
2017-06-26 14:00:25 UTC, 5715, 0.200000, 200000000000000000, 0xf138eb67f008da11daba9bcffc7a21f31b8b2b14, 0x9be1c7a1f118f61740f01e96d292c0bae90360ab, 3933124, 0x9131ba98fc50d241b2ee50fc6b9ae00b53b29b6e9ec09c2b5360951bf677f911
2017-06-26 18:12:58 UTC, 1732, 0.177096, 177095631641086188, 0xf138eb67f008da11daba9bcffc7a21f31b8b2b14, 0x0000000000000000000000000000000000000000, 3933967, 0x41f49b51d58a7760ddf715ccf8e5cbdfe0b6119bbc49403840b252618432aa44
2017-06-26 18:26:43 UTC, 5104, 0.000001, 1000000000000, 0x1266190e6e09667f2f08685f262f5561562443f7, 0x00bd3a6660309fb9e0129b9b777a9ccb9c2869dc, 3934006, 0x4b11e8179580e8442a4ad62b870c25c25cc5b5b99c86fd65f7a0971291396a1d
2017-06-26 18:42:27 UTC, 8152, 0.050000, 50000000000000007, 0xfba169cc807ed66cef816144fcbd2e36b6142422, 0x0000000000000000000000000000000000000000, 3934054, 0x2e5c0cb26fd9a56c19fd43ecd7f66a24eb4e68732094cceb60b707cd870269f0
2017-06-26 21:23:26 UTC, 1, 0.420000, 420000000000000000, 0xc352b534e8b987e036a93539fd6897f53488e56a, 0x0000000000000000000000000000000000000000, 3934590, 0xf0f63e81ea1858388eb274a2ba516c3cc796d61a85194bccb1911ff00be98084
2017-06-26 21:33:25 UTC, 2883, 0.300000, 300000000000000000, 0x996737253bc72d0196f5d4110d679b0566dc3e84, 0x4dcaf34d9fbc21c222c46bd0fc78b02609b00897, 3934619, 0x06cb1f2db9aa993138e9433cbd77dcf70fd6c6200b86ea45c680b655f4d8efc5
2017-06-26 22:19:15 UTC, 1054, 0.140000, 140000000000000000, 0xff84140cedeee480b804d211b48a2a6d68ba5941, 0x00bd3a6660309fb9e0129b9b777a9ccb9c2869dc, 3934779, 0x6043d1d5940bcd448415dcc2b65ef9aea77c603dd6c27bd1116563ab8e38f56f
