timestamp, id, price (in eth), price (in wei)
2020-06-23 00:06:41 UTC, 2673, 1.300000, 1300000000000000000
2020-06-23 00:19:56 UTC, 8401, 1.110000, 1110000000000000000
2020-06-23 00:19:59 UTC, 9465, 1.000000, 1000000000000000000
2020-06-23 00:38:39 UTC, 3681, 1.100000, 1100000000000000000
2020-06-23 04:08:03 UTC, 5612, 1.490000, 1490000000000000000
2020-06-23 06:47:50 UTC, 7116, 1.200000, 1200000000000000000
2020-06-23 09:03:25 UTC, 3159, 0.990000, 990000000000000000
2020-06-23 13:14:41 UTC, 9805, 1.000000, 1000000000000000000
2020-06-23 13:14:44 UTC, 2598, 1.000000, 1000000000000000000
2020-06-23 15:29:30 UTC, 3260, 0.950000, 950000000000000000
