timestamp, id, price (in eth), price (in wei), from, to, block, tx
2020-02-16 06:15:02 UTC, 7484, 0.900000, 900000000000000000, 0xee402489d83e2b22d496910f8c810d35a3ad7b25, 0xbfa319ef5529b88a0ad94dcc36d438dcafac0e52, 9492403, 0x87211c6b0b366f98ea097774486ad5b1a3e43cf7da7eab408dc8594cc19f4f50
2020-02-16 06:23:41 UTC, 2788, 0.620000, 620000000000000000, 0xf0f0682600eea116a1a15ab0e9c0311b7dbaf41a, 0xbfa319ef5529b88a0ad94dcc36d438dcafac0e52, 9492434, 0x0697195ce4ec254a869061c914b8756ab7456b0dffc0cc776369d04518261245
2020-02-16 06:24:42 UTC, 3173, 0.650000, 650000000000000000, 0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a, 0xbfa319ef5529b88a0ad94dcc36d438dcafac0e52, 9492440, 0x1b3f57c841b5921345b183c15c05931e6175885b23dac7b2254d4218623fdc78
2020-02-16 06:25:37 UTC, 3845, 0.650000, 650000000000000000, 0x8e662143178bb8c797620a3a61f34a71832475b0, 0xbfa319ef5529b88a0ad94dcc36d438dcafac0e52, 9492444, 0xb5223bac31910b08788a90620b1d5ff0d72b0a2a093c320c70b0b3c81ca316cc
2020-02-16 06:25:51 UTC, 7019, 0.670000, 670000000000000000, 0x5492e0112e49e5fed0a7b1278c76df655e509a99, 0xbfa319ef5529b88a0ad94dcc36d438dcafac0e52, 9492445, 0xc97a0e5e162135645d517d8f5d1d0a127b0f98a44a83269f53ba232456114bdb
2020-02-16 06:26:59 UTC, 7705, 0.900000, 900000000000000000, 0xb6be4de7f37bae20085d830a28982be8ad19052b, 0xbfa319ef5529b88a0ad94dcc36d438dcafac0e52, 9492448, 0x9655ab2d23ede24f4b208b77912a64be6f6e21949fbaa88371e2646d379f1c7f
2020-02-16 06:28:24 UTC, 3964, 1.300000, 1300000000000000000, 0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a, 0xbfa319ef5529b88a0ad94dcc36d438dcafac0e52, 9492456, 0xb642cb5d72e81b1993927adc39df860740d3ed4391b5300b2ab52e2ac4795e55
2020-02-16 08:41:19 UTC, 3671, 0.650000, 650000000000000000, 0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459, 0xbfa319ef5529b88a0ad94dcc36d438dcafac0e52, 9493084, 0xa530ad9aa293a7dea1a87939b0875d342fc7b63edd5e184df611196b05e3ec38
2020-02-16 08:45:51 UTC, 7200, 0.950000, 950000000000000000, 0x8e662143178bb8c797620a3a61f34a71832475b0, 0xbfa319ef5529b88a0ad94dcc36d438dcafac0e52, 9493107, 0xfd3723c2a9065df7220f64b4112cc180b5ddb93e8a1fba53503a4a0bf49ea4ad
2020-02-16 08:47:34 UTC, 3149, 1.050000, 1050000000000000000, 0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a, 0xbfa319ef5529b88a0ad94dcc36d438dcafac0e52, 9493115, 0xbc948c9aa4ec8f7c1589139f637a47bceb94abd72772569c35227a1bacffe768
2020-02-16 18:09:56 UTC, 7503, 1.250000, 1250000000000000000, 0xee402489d83e2b22d496910f8c810d35a3ad7b25, 0xf556cf12807fc720a9b57f54f548d575905a1ed0, 9495722, 0xf7ec2716abbc05bd6a48c748a554584c1cfc06e40be5a78d231affb4c8271727
2020-02-16 19:02:01 UTC, 2663, 0.650000, 650000000000000000, 0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a, 0x1fafa69cfbe020063fe4376fca3ecc4ed2b6936d, 9495946, 0x0887c72f6c81992d726cc752474228a36298cdc44983b0fcc367928a01d4a6c0
2020-02-16 19:03:18 UTC, 7054, 0.600000, 600000000000000000, 0x8e662143178bb8c797620a3a61f34a71832475b0, 0x1fafa69cfbe020063fe4376fca3ecc4ed2b6936d, 9495955, 0x90b93675e7dbbb9f33bffea3fd44077889a76d165491fb938c883a756a80bf31
2020-02-16 19:07:17 UTC, 5916, 1.100000, 1100000000000000000, 0xe45df57df7980d8219a5ea811aff949907d0a355, 0x1fafa69cfbe020063fe4376fca3ecc4ed2b6936d, 9495972, 0x316d4a916fd18e44b6ae4cbc1e0ddffa0d41d7779279f6cbe244cbabdec86a2d
2020-02-16 19:59:40 UTC, 4427, 0.500000, 500000000000000000, 0x6eac7d87a9f2ad5c8c03c79e71b9038468043780, 0x3f17244f636f12e4324717ba47848be81d6bcb35, 9496214, 0x8f824faf5b4ed5dcea22521f7a4da70e6f35b3aa264d0dab797a487c05dfafef
