timestamp, id, price (in eth), price (in wei)
2017-06-27 00:20:33 UTC, 9874, 0.200000, 200000000000000000
2017-06-27 01:18:03 UTC, 6687, 0.300000, 300000000000000000
2017-06-27 01:36:13 UTC, 6549, 0.200000, 200000000000000000
2017-06-27 01:39:35 UTC, 7735, 0.290000, 290000000000000000
2017-06-27 01:47:26 UTC, 8521, 0.500000, 500000000000000000
2017-06-27 03:29:12 UTC, 8027, 0.237398, 237398116641607977
2017-06-27 03:30:13 UTC, 9207, 0.245040, 245039917793059837
2017-06-27 04:25:42 UTC, 2064, 0.050000, 50000000000000007
2017-06-27 04:59:02 UTC, 1231, 0.060000, 60000000000000001
2017-06-27 05:02:00 UTC, 1259, 0.050000, 50000000000000007
2017-06-27 05:04:27 UTC, 2048, 0.050000, 50000000000000007
2017-06-27 05:06:56 UTC, 6229, 0.050000, 50000000000000007
2017-06-27 05:07:20 UTC, 6247, 0.050000, 50000000000000007
2017-06-27 05:08:55 UTC, 7001, 0.050000, 50000000000000007
2017-06-27 05:11:03 UTC, 8507, 0.050000, 50000000000000007
2017-06-27 05:11:03 UTC, 7691, 0.050000, 50000000000000007
2017-06-27 11:45:35 UTC, 8517, 0.250000, 250000000000000000
2017-06-27 11:46:04 UTC, 7223, 0.250000, 250000000000000000
2017-06-27 11:46:12 UTC, 7197, 0.200000, 200000000000000000
2017-06-27 11:47:29 UTC, 4547, 0.300000, 300000000000000000
2017-06-27 13:29:02 UTC, 1784, 0.000000, 1
2017-06-27 14:28:39 UTC, 1257, 0.150000, 150000000000000000
2017-06-27 15:04:41 UTC, 7862, 0.050000, 50000000000000007
2017-06-27 15:40:24 UTC, 1146, 0.150000, 150000000000000000
2017-06-27 15:44:11 UTC, 1802, 1.000000, 1000000000000000000
2017-06-27 15:46:15 UTC, 7982, 0.250000, 250000000000000000
2017-06-27 15:59:54 UTC, 4379, 1.000000, 1000000000000000000
2017-06-27 16:06:32 UTC, 861, 0.300000, 300000000000000000
2017-06-27 16:13:18 UTC, 4971, 0.300000, 300000000000000000
2017-06-27 19:40:14 UTC, 3530, 0.150000, 150000000000000000
2017-06-27 19:42:16 UTC, 3544, 0.150000, 150000000000000000
2017-06-27 19:42:51 UTC, 1160, 0.150000, 150000000000000000
2017-06-27 20:29:01 UTC, 641, 0.550000, 550000000000000001
2017-06-27 21:13:53 UTC, 6642, 0.100000, 100000000000000000
2017-06-27 22:13:22 UTC, 2624, 0.100000, 100000000000000000
2017-06-27 23:39:58 UTC, 2624, 0.153038, 153037884203002144
