timestamp, id, price (in eth), price (in wei)
2020-12-27 00:02:55 UTC, 9998, 15.000000, 15000000000000000000
2020-12-27 03:12:28 UTC, 3549, 5.125000, 5125000000000000000
2020-12-27 03:15:15 UTC, 2194, 5.240000, 5240000000000000000
2020-12-27 03:17:01 UTC, 1518, 5.250000, 5250000000000000000
2020-12-27 03:18:19 UTC, 4528, 5.250000, 5250000000000000000
2020-12-27 06:42:48 UTC, 6152, 8.000000, 8000000000000000000
2020-12-27 06:57:25 UTC, 2937, 5.990000, 5990000000000000000
2020-12-27 09:20:39 UTC, 9447, 9.500000, 9500000000000000000
2020-12-27 09:24:03 UTC, 8021, 4.920000, 4920000000000000000
2020-12-27 10:04:33 UTC, 9502, 5.990000, 5990000000000000000
2020-12-27 10:12:56 UTC, 7929, 8.000000, 8000000000000000000
2020-12-27 11:00:20 UTC, 6094, 5.310000, 5310000000000000000
2020-12-27 12:24:39 UTC, 5762, 5.390000, 5390000000000000000
2020-12-27 12:25:25 UTC, 5404, 5.500000, 5500000000000000000
2020-12-27 12:53:51 UTC, 4635, 5.450000, 5450000000000000000
2020-12-27 14:51:36 UTC, 9947, 5.501000, 5501000000000000000
2020-12-27 16:27:35 UTC, 7705, 6.000000, 6000000000000000000
2020-12-27 19:43:20 UTC, 3922, 4.950000, 4950000000000000000
2020-12-27 21:32:49 UTC, 5705, 5.400000, 5400000000000000000
2020-12-27 22:34:02 UTC, 3340, 0.700000, 700000000000000000
