timestamp, id, price (in eth), price (in wei)
2020-12-31 02:12:04 UTC, 8320, 14.000000, 14000000000000000000
2020-12-31 02:40:38 UTC, 5004, 5.950000, 5950000000000000000
2020-12-31 09:35:47 UTC, 9270, 5.990000, 5990000000000000000
2020-12-31 13:50:19 UTC, 6952, 4.000000, 4000000000000000000
2020-12-31 14:06:57 UTC, 6326, 6.000000, 6000000000000000000
2020-12-31 14:07:58 UTC, 7632, 5.000000, 5000000000000000000
2020-12-31 14:09:44 UTC, 1957, 4.000000, 4000000000000000000
2020-12-31 14:11:41 UTC, 2156, 4.000000, 4000000000000000000
2020-12-31 14:44:14 UTC, 7923, 8.000000, 8000000000000000000
2020-12-31 14:44:18 UTC, 7532, 4.500000, 4500000000000000000
2020-12-31 14:46:02 UTC, 8227, 4.000000, 4000000000000000000
2020-12-31 14:47:36 UTC, 4257, 4.000000, 4000000000000000000
2020-12-31 14:49:22 UTC, 7117, 2.000000, 2000000000000000000
2020-12-31 14:49:22 UTC, 1096, 4.000000, 4000000000000000000
2020-12-31 23:54:20 UTC, 2156, 5.300000, 5300000000000000000
