timestamp, id, price (in eth), price (in wei), from, to, block, tx
2021-02-09 00:04:21 UTC, 3640, 6.400000, 6400000000000000000, 0x5b098b00621eda6a96b7a476220661ad265f083f, 0x59a5493513ba2378ed57ae5ecfb8a027e9d80365, 11818922, 0x56035e3488119218cf673f8054f02b180d8c2bfc0eda416ae34f5637d4755700
2021-02-09 00:16:32 UTC, 6207, 8.000000, 8000000000000000000, 0xe113e7b1e8ecd07973ea40978aed520241d17f27, 0x0d41f957181e584db82d2e316837b2de1738c477, 11818972, 0xe7d8c0bd0b06536f4e5ebec1937279aaa88c841e1676241c950ee1be944de9f8
2021-02-09 00:18:00 UTC, 9306, 7.999999, 7999999000000000000, 0x6f4a2d3a4f47f9c647d86c929755593911ee91ec, 0x0d41f957181e584db82d2e316837b2de1738c477, 11818981, 0x46133a3cb0910f07b566a8d34a0fcb47ebd496584fcd74470e00c3886ed06a02
2021-02-09 00:19:57 UTC, 5781, 10.000000, 10000000000000000000, 0x03236093522cdcbac662ffbebd6a951349082b72, 0xf2565fd865648012da5b8c4c8a6b444e244ed250, 11818988, 0x121d5175422c9709993041aeabc464675b99043479f6f31c5e6e9f0bf107c33b
2021-02-09 00:33:43 UTC, 9507, 8.100000, 8100000000000000000, 0x087173c12ec250a105aaf7cdc57d36958ee8c27d, 0x5b331eb6df00b5765894f88e54d2a87128188ec7, 11819052, 0x389b2c690c1d2bdec9051d4874baa149d0ab27aebefc41c7d6f3bcde0799958f
2021-02-09 00:41:06 UTC, 1891, 7.990000, 7990000000000000000, 0x82b1f29c5608238df2618f996827933c0d844079, 0x5b331eb6df00b5765894f88e54d2a87128188ec7, 11819088, 0xb5951cb585154b12595705c26e08e5e03e25cc93aad4c0bf444cf25dd0003a98
2021-02-09 00:58:28 UTC, 6291, 6.700000, 6700000000000000000, 0xca8fe4acb1cb8b5550a3c71ffe2399f6c7016686, 0x82b1f29c5608238df2618f996827933c0d844079, 11819165, 0x85a238133f3ebf311f14a4ae2e100ff019a945a51474f2817cf7c33864f1b5b0
2021-02-09 01:33:36 UTC, 3455, 7.790000, 7790000000000000000, 0x033ee76d5ac6398da4d8c8955e28f71f75680ece, 0x6301add4fb128de9778b8651a2a9278b86761423, 11819324, 0x7d96b910bde9970aa6e2bf633d8d963e73665bb1261142ee64ce9c6796fe702d
2021-02-09 03:54:44 UTC, 9494, 9.400000, 9400000000000000000, 0x6301add4fb128de9778b8651a2a9278b86761423, 0xda6bb8c5507aff8c9ed9d787c1e8a82a0a79d629, 11819964, 0x2f0ac49bb270cf39806613abdb4f0a757e73c4532bf3f184aa3310ded52fd1ec
2021-02-09 04:29:40 UTC, 9627, 8.450000, 8450000000000000000, 0x0a4eafeb533d4111a1fe3a8b323c468976ac2323, 0x67c79fd475e4fbcab1ecc8018a767dad7172d976, 11820109, 0x00ec48af95815701ca7b852b99e9cd3d9d0f068f5fc2353729e1e4cb406c07cb
2021-02-09 05:00:46 UTC, 1880, 7.800000, 7800000000000000000, 0x13816f65ba8195768e6825eb774fd3c6a05a0ac8, 0x1c558e14f26e88a53ccf4484899e4df5e9f29926, 11820224, 0x5fb6a80a66eeb7e406bbcfa899d9daf4d982046da3a9f0daeba242eaedbf5de1
2021-02-09 05:10:32 UTC, 2430, 7.800000, 7800000000000000000, 0x28c42de479e57cc0c90b8a3eceb406dc173ad7cc, 0x596572fb0e85ed15c2e5fc0f126878cf6b6b95f4, 11820268, 0x77de52f0f7b180389b846b92be51e1ec3e8895f052d799853603a4c73f1a36ae
2021-02-09 05:25:51 UTC, 1640, 6.990000, 6990000000000000000, 0x0dc533123aa9477f2d8bebd67b36935c2d524cb4, 0x596572fb0e85ed15c2e5fc0f126878cf6b6b95f4, 11820329, 0xaa6a8748e2dfcb770c17a0dfb9e294b740abe8edc4dfaeb39e383790d6a66027
2021-02-09 06:11:28 UTC, 8929, 27.000000, 27000000000000000000, 0xca8fe4acb1cb8b5550a3c71ffe2399f6c7016686, 0xd9cd5b8624dfed57f578f0501562f5ac722999c4, 11820537, 0x65437f1c0bedb134580d6250e6028f0dbde9a37501911ad89f7262400ef41b5c
2021-02-09 06:27:33 UTC, 4640, 16.000000, 16000000000000000000, 0xda81a57188006feac8711b046b28a79ea202e999, 0xb1a8757c8d71f5ef878d56a1fb045c592a7ef6e4, 11820597, 0xe6c2da47c3f629aef291ee337b1c741de4fe12ae0558a122ff80fbebf92c5149
2021-02-09 06:38:45 UTC, 5973, 5.940000, 5940000000000000000, 0x6f4a2d3a4f47f9c647d86c929755593911ee91ec, 0xb73b18c706b496a91fde4ad92b183c3351324d59, 11820651, 0x1697517337fb6214c21205dd05d3b785204b2641b1a0db06d737d4181f48e8b6
2021-02-09 06:46:37 UTC, 1123, 16.000000, 16000000000000000000, 0xc2f87f88df0f2c602a9a7dc2e89cecdb9790d972, 0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459, 11820689, 0xd43259b9eddd5da181e8b7b2a05f6150cb8b82607ff427af4b5e06baaaa67955
2021-02-09 07:22:09 UTC, 7000, 7.200000, 7200000000000000000, 0xca8fe4acb1cb8b5550a3c71ffe2399f6c7016686, 0x65ba4f92d7dfa813ddbd849d9faf38a723dd9b12, 11820865, 0x405752df06579ebbe79111cb5326baf0d4f20429b3be72de8b65cf17601ce291
2021-02-09 07:33:55 UTC, 628, 12.000000, 12000000000000000000, 0xc352b534e8b987e036a93539fd6897f53488e56a, 0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459, 11820926, 0x55d21f6643d9751e3988cd914da1e22f9f999c8715de659796f98e5ad4eff4bf
2021-02-09 09:31:46 UTC, 2504, 5.000000, 5000000000000000000, 0x3950cf9d61851259b0694a0a3800f51658cb920a, 0x0000000000000000000000000000000000000000, 11821459, 0xa946ff05eacccf8233872eab32a988a5457f3304f1b0cf7396066291d2caf4a5
2021-02-09 09:56:32 UTC, 9726, 6.990000, 6990000000000000000, 0xa546cf8437e3ac2822626f20efd2c734a33f4b8c, 0x0e44370ac1ffae7655bc810f5af038444ba821cb, 11821566, 0xc0c9673f3c0b69b5d145a1e42946277538eba4aff497e75427e796eb16611e70
2021-02-09 11:16:09 UTC, 3339, 5.890000, 5890000000000000000, 0x02970c31a80f7c4b022cd30c6f9e6c1c5b6e5ef4, 0x65ba4f92d7dfa813ddbd849d9faf38a723dd9b12, 11821914, 0x7343647380c77a3c5227b0505f7f34f94fc4ac64839fe68195b412f49c2242e1
2021-02-09 11:35:35 UTC, 8220, 13.000000, 13000000000000000000, 0x33eaaee9d0a6192d11bbb370aee0e5d22c3335b5, 0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459, 11822009, 0xdbdca23baa76e3ac8ac45b73f2f86e47a00c42c9b2c5a6146bc319b5653fff8d
2021-02-09 12:41:49 UTC, 7715, 12.000000, 12000000000000000000, 0xf556cf12807fc720a9b57f54f548d575905a1ed0, 0x1dd533820c1ac3080a59f2b0b3990e7674fb4603, 11822309, 0xde5acb721d84298b1605d314575b9dddca449d24c0c87cdb923e0c182f9de43b
2021-02-09 13:59:03 UTC, 9963, 11.000000, 11000000000000000000, 0x5b098b00621eda6a96b7a476220661ad265f083f, 0x1dd533820c1ac3080a59f2b0b3990e7674fb4603, 11822677, 0x62427ff3883d2cc0d722e79f4970325208e5bae4822fea559f46f8b7c7f2264d
2021-02-09 14:08:36 UTC, 2907, 5.899900, 5899900000000000000, 0x02970c31a80f7c4b022cd30c6f9e6c1c5b6e5ef4, 0x800e41ef105c7cf89b5aeeb1898c65347847ed37, 11822720, 0xdc4c96dc3afc2e2d83b49cd81cc1177e9a75725192f94a4f30d8c75716df8b43
2021-02-09 14:21:30 UTC, 9216, 9.990000, 9990000000000000000, 0x8dbbca57ea56290efa14d835bbfd34faf1d89753, 0xc46db2d89327d4c41eb81c43ed5e3dff111f9a8f, 11822776, 0xf6d53b2f19b16cfa31cf10fff15767add042450673e59c26701357e4b43555ac
2021-02-09 14:23:02 UTC, 2730, 15.000000, 15000000000000000000, 0x8ac65ff8600810e3470705cacb35a80fa218355a, 0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459, 11822787, 0x98033065fc7f666e1f2685ce5dc20b0e70b0134df56176353612bcc00bb62b28
2021-02-09 14:27:19 UTC, 2817, 10.100000, 10100000000000000000, 0x5a418d8bc0c074a4a8fa88d1322dc51cc1cb9d29, 0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459, 11822799, 0x0d04ccd98da01e13ef382e05148851f72102d0840b72634fc5173c6940217da6
