timestamp, id, price (in eth), price (in wei)
2019-09-15 07:46:56 UTC, 6154, 0.500000, 500000000000000000
2019-09-15 08:26:41 UTC, 6147, 0.550000, 550000000000000000
2019-09-15 17:35:02 UTC, 3617, 0.250000, 250000000000000000
2019-09-15 17:35:46 UTC, 5287, 0.250000, 250000000000000000
2019-09-15 17:36:54 UTC, 4105, 0.250000, 250000000000000000
2019-09-15 17:38:35 UTC, 5179, 0.250000, 250000000000000000
2019-09-15 17:38:35 UTC, 5254, 0.250000, 250000000000000000
2019-09-15 17:45:52 UTC, 5544, 0.250000, 250000000000000000
2019-09-15 17:46:58 UTC, 6160, 0.250000, 250000000000000000
2019-09-15 18:15:08 UTC, 9881, 0.250000, 250000000000000000
2019-09-15 18:17:07 UTC, 9608, 0.250000, 250000000000000000
2019-09-15 18:19:03 UTC, 9234, 0.250000, 250000000000000000
2019-09-15 18:21:30 UTC, 6580, 0.250000, 250000000000000000
2019-09-15 18:22:23 UTC, 6546, 0.250000, 250000000000000000
2019-09-15 18:25:12 UTC, 6544, 0.250000, 250000000000000000
2019-09-15 18:25:52 UTC, 6385, 0.250000, 250000000000000000
2019-09-15 18:27:49 UTC, 5352, 0.250000, 250000000000000000
2019-09-15 18:30:45 UTC, 6234, 0.250000, 250000000000000000
2019-09-15 18:40:48 UTC, 9410, 0.250000, 250000000000000000
2019-09-15 18:43:13 UTC, 8092, 0.250000, 250000000000000000
2019-09-15 18:44:15 UTC, 8071, 0.250000, 250000000000000000
2019-09-15 18:45:05 UTC, 7312, 0.250000, 250000000000000000
2019-09-15 18:45:52 UTC, 7257, 0.250000, 250000000000000000
2019-09-15 18:47:09 UTC, 6762, 0.250000, 250000000000000000
2019-09-15 18:49:17 UTC, 6260, 0.250000, 250000000000000000
2019-09-15 18:52:57 UTC, 9361, 0.250000, 250000000000000000
2019-09-15 18:55:17 UTC, 8061, 0.250000, 250000000000000000
2019-09-15 19:01:09 UTC, 9468, 0.250000, 250000000000000000
2019-09-15 19:03:04 UTC, 6209, 0.250000, 250000000000000000
