timestamp, id, price (in eth), price (in wei)
2017-08-12 02:08:28 UTC, 1539, 0.210000, 210000000000000000
2017-08-12 03:05:13 UTC, 3193, 0.200000, 200000000000000000
2017-08-12 08:42:42 UTC, 9185, 0.190000, 190000000000000000
2017-08-12 19:11:05 UTC, 4817, 0.390000, 390000000000000000
2017-08-12 19:18:31 UTC, 3110, 0.180000, 180000000000000000
2017-08-12 19:18:31 UTC, 9719, 0.180000, 180000000000000000
2017-08-12 19:18:34 UTC, 5029, 0.190000, 190000000000000000
2017-08-12 19:24:24 UTC, 2207, 0.180000, 180000000000000000
2017-08-12 19:26:51 UTC, 2808, 0.180000, 180000000000000000
2017-08-12 19:30:43 UTC, 2917, 0.180000, 180000000000000000
2017-08-12 19:49:51 UTC, 3474, 0.180000, 180000000000000000
2017-08-12 19:54:13 UTC, 2398, 0.180000, 180000000000000000
2017-08-12 19:57:16 UTC, 3002, 0.180000, 180000000000000000
2017-08-12 19:58:20 UTC, 4990, 0.210000, 210000000000000000
2017-08-12 20:04:51 UTC, 3325, 0.180000, 180000000000000000
2017-08-12 20:07:32 UTC, 3512, 0.180000, 180000000000000000
2017-08-12 22:58:36 UTC, 9425, 0.175000, 175000000000000000
