timestamp, id, price (in eth), price (in wei), from, to, block, tx
2019-02-23 04:41:56 UTC, 5950, 0.750000, 750000000000000000, 0xf5099e196469257c0d457e896a648d5f616af034, 0xe83c750b2708320bb134796c555b80df39a3d97b, 7255924, 0xd38c4f343e6932f58f48339fe2f039391427d682299f97cf3ad7a33a92782cd1
2019-02-23 04:43:56 UTC, 9454, 0.690000, 690000000000000000, 0x6611fe71c233e4e7510b2795c242c9a57790b376, 0xe83c750b2708320bb134796c555b80df39a3d97b, 7255930, 0x9813a03ce396f969047696b9c13fdfb1c74eeeb4e696e28f3fc6998c3c02507b
2019-02-23 04:49:18 UTC, 5971, 0.450000, 450000000000000000, 0xe8723d26ad5f7ff4ea8902d235f0a8f8b8802f6d, 0xe83c750b2708320bb134796c555b80df39a3d97b, 7255953, 0xf2de1705fac7e54443b785b62f6de253ff4a8281ad60583316c715b105fd5f65
2019-02-23 04:52:46 UTC, 4938, 0.330000, 330000000000000000, 0xb0b0b51158ec4d8995c9b83cf59853d9f2611615, 0xe83c750b2708320bb134796c555b80df39a3d97b, 7255959, 0x3ecb86812790fbc3789eef8f88358b55d61598cfe02f29e3f120f2d00e07c55a
2019-02-23 05:07:15 UTC, 2161, 0.500000, 500000000000000000, 0xdd975b0e75a171d202e4b1c60512c2016a994e94, 0xe83c750b2708320bb134796c555b80df39a3d97b, 7256005, 0xb1b5788df0237d0447f77a222c012a1b9f783d82a3b194f55d29a91cbd8c18ba
2019-02-23 11:08:02 UTC, 8894, 0.250000, 250000000000000000, 0x42e62e421bedf2469826879ec1a0574d7d3cca26, 0x0000000000000000000000000000000000000000, 7257107, 0x809e73db3ccdb99f7d094368e9fdfedf705863d9e08266793e5446f7a884715c
2019-02-23 12:51:26 UTC, 4484, 0.290000, 290000000000000000, 0x42e62e421bedf2469826879ec1a0574d7d3cca26, 0x82b1f29c5608238df2618f996827933c0d844079, 7257398, 0x7d743253921f2bf3491f2e06d9390f324ab1db92863ec7180738c9b85fac31f2
2019-02-23 16:13:19 UTC, 3729, 0.330000, 330000000000000000, 0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a, 0xe83c750b2708320bb134796c555b80df39a3d97b, 7258027, 0xea0852ef0c5be9a238d8dff7b322b0af807d1341d0d88eaa0cdef44a0216c8a0
2019-02-23 17:29:34 UTC, 2457, 0.230000, 230000000000000000, 0x42e62e421bedf2469826879ec1a0574d7d3cca26, 0x0000000000000000000000000000000000000000, 7258275, 0xa695329c271bf0aa389e8f1c673dd466856193348a69791b2aa678e3e5daea66
2019-02-23 22:09:01 UTC, 6178, 0.640000, 640000000000000000, 0xe45df57df7980d8219a5ea811aff949907d0a355, 0xe83c750b2708320bb134796c555b80df39a3d97b, 7259105, 0x35c31e134601e93610b8bb58236636bed84a21ce8005034b371ca6811872c031
2019-02-23 22:17:26 UTC, 8556, 0.720000, 720000000000000000, 0x303052148a78a692d7aa89bad454f3e91785488d, 0xe83c750b2708320bb134796c555b80df39a3d97b, 7259120, 0xd20ab17fadf09b92203abe13144776057c0b2ed254889f3116033d24020cd29c
