timestamp, id, price (in eth), price (in wei)
2020-05-20 03:05:35 UTC, 5367, 1.000000, 1000000000000000000
2020-05-20 05:59:15 UTC, 8348, 85.000000, 85000000000000000000
2020-05-20 09:02:09 UTC, 5285, 1.100000, 1100000000000000000
2020-05-20 09:02:09 UTC, 5589, 1.000000, 1000000000000000000
2020-05-20 09:02:09 UTC, 2320, 1.000000, 1000000000000000000
2020-05-20 09:02:09 UTC, 3856, 1.000000, 1000000000000000000
2020-05-20 09:22:08 UTC, 3879, 1.050000, 1050000000000000000
2020-05-20 09:22:26 UTC, 4416, 1.050000, 1050000000000000000
2020-05-20 09:33:53 UTC, 9979, 1.000000, 1000000000000000000
2020-05-20 11:23:32 UTC, 6550, 1.190000, 1190000000000000000
2020-05-20 11:27:57 UTC, 6292, 1.150000, 1150000000000000000
2020-05-20 14:28:17 UTC, 9434, 1.000000, 1000000000000000000
2020-05-20 14:39:39 UTC, 2856, 1.000000, 1000000000000000000
2020-05-20 20:28:43 UTC, 2461, 1.302011, 1302011110100000000
2020-05-20 21:45:46 UTC, 4985, 2.550000, 2550000000000000000
2020-05-20 22:21:58 UTC, 5306, 2.000000, 2000000000000000000
2020-05-20 22:30:51 UTC, 7298, 1.500000, 1500000000000000000
2020-05-20 22:31:07 UTC, 8946, 1.400000, 1400000000000000000
2020-05-20 22:31:07 UTC, 4923, 1.400000, 1400000000000000000
2020-05-20 22:31:07 UTC, 7564, 1.400000, 1400000000000000000
2020-05-20 22:31:26 UTC, 9162, 1.400000, 1400000000000000000
2020-05-20 22:35:26 UTC, 2135, 0.950000, 950000000000000000
2020-05-20 23:02:19 UTC, 2110, 7.400000, 7400000000000000000
2020-05-20 23:26:16 UTC, 3326, 1.000000, 1000000000000000000
2020-05-20 23:54:48 UTC, 9507, 1.000000, 1000000000000000000
2020-05-20 23:55:14 UTC, 5144, 0.800000, 800000000000000000
2020-05-20 23:55:32 UTC, 3857, 0.810000, 810000000000000000
