timestamp, id, price (in eth), price (in wei)
2020-05-28 02:45:36 UTC, 1244, 1.950000, 1950000000000000000
2020-05-28 02:59:51 UTC, 89, 20.000000, 20000000000000000000
2020-05-28 03:30:25 UTC, 169, 6.990000, 6990000000000000000
2020-05-28 07:53:03 UTC, 8226, 1.500000, 1500000000000000000
2020-05-28 08:22:16 UTC, 5011, 2.200000, 2200000000000000000
2020-05-28 08:24:43 UTC, 9846, 1.700000, 1700000000000000000
2020-05-28 08:36:13 UTC, 2471, 1.500000, 1500000000000000000
2020-05-28 08:54:43 UTC, 6904, 1.950000, 1950000000000000000
2020-05-28 09:08:38 UTC, 2469, 1.470000, 1470000000000000000
2020-05-28 09:11:35 UTC, 2451, 1.470000, 1470000000000000000
2020-05-28 13:01:26 UTC, 3178, 8.000000, 8000000000000000000
2020-05-28 13:15:44 UTC, 7458, 56.000000, 56000000000000000000
2020-05-28 15:43:25 UTC, 3707, 15.000000, 15000000000000000000
2020-05-28 21:49:01 UTC, 9793, 1.400000, 1400000000000000000
2020-05-28 21:50:51 UTC, 2845, 3.100000, 3100000000000000000
2020-05-28 22:38:25 UTC, 2286, 1.500000, 1500000000000000000
2020-05-28 23:26:37 UTC, 9933, 2.000000, 2000000000000000000
