timestamp, id, price (in eth), price (in wei), from, to, block, tx
2021-03-12 00:12:02 UTC, 7696, 21.000000, 21000000000000000000, 0xc480fb0ebea2591470f571436926785be5ebcd22, 0xeb97952c39c36ace5af7b2919ab058ab9bbcad12, 12020413, 0x17c59e42e13bccbfbb6b6367f6d1e9264f9003926a6cb70b874e6f6756757745
2021-03-12 00:42:58 UTC, 6757, 21.990000, 21990000000000000000, 0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647, 0xfb184169f71d632377f8e14192d3098ba2c1f006, 12020547, 0x3257d813ed6d9fd577531219659eeb215159aa4b5d996bebcf5c879076e0500c
2021-03-12 00:59:37 UTC, 1839, 360.000000, 360000000000000000000, 0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459, 0xc0548825bd34b96448b487ed7028cf6b532228f9, 12020612, 0x18e6275e46cf287c927df349e12e166a821f9b243b4eff30f5f68f9cd23faa8f
2021-03-12 00:59:37 UTC, 3011, 400.000000, 400000000000000000000, 0x78f0269f5b1ca914c8c58993f41181f89e212b27, 0xc0548825bd34b96448b487ed7028cf6b532228f9, 12020612, 0x96228ebf0572e4043816b850bbbb7fd50332ddf6fef94d447f0e3fb1bd608110
2021-03-12 01:00:37 UTC, 2989, 21.470000, 21470000000000000000, 0x0a690b298f84d12414f5c8db7de1ece5a4605877, 0x6feeb0f29bc362db1b9f404d726284bdbeb532fe, 12020616, 0x1c3d6de2f44d1581a0b67096bbf92ea0eb12c683526ad0b019559a158c0599e5
2021-03-12 01:04:15 UTC, 7325, 22.500000, 22500000000000000000, 0xfc2a616d48a8681250aaaf590404e20812e96cfa, 0x9e2b8a9c610029821e5f7e280617587580d5291f, 12020639, 0x41dcaa3d43f7a6c72ddc007fe3be0a0d503e87a8978c93b1edeba1b785b3c7a9
2021-03-12 01:12:22 UTC, 4798, 33.000000, 33000000000000000000, 0xee8eeec3e7a5ad82827480a9e00d01b1ec0a9f3b, 0xc0548825bd34b96448b487ed7028cf6b532228f9, 12020669, 0x6f6be8bece70923c2ba8e1eb4416dc82a779c1163bfe4e91b590cbd8b5b008c8
2021-03-12 01:18:58 UTC, 6991, 26.990000, 26990000000000000000, 0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647, 0x6dabf8d750c2c1b8d7fcb93a93989a07afeb1f38, 12020699, 0xc7d9bd0cb7153740ad98653ca1672445d5372e2dce565ee4accdef9c9efb8bf5
2021-03-12 01:20:41 UTC, 5462, 21.000000, 21000000000000000000, 0x899241b0c41051313ce36271a7e13d54c94877a1, 0xae86583bd7963433bcf2e59971fe2f6fb0cafb6d, 12020709, 0xf6ea1c851b547842c3f1a0faf0c8be5dfb83885a6632975498e69e90ce191636
2021-03-12 01:26:52 UTC, 8682, 23.000000, 23000000000000000000, 0xfc2a616d48a8681250aaaf590404e20812e96cfa, 0x0ec629733c92aabf20cb25acdb704eb0ab63b844, 12020737, 0x47fc9ac91e0a8c5def036e38fdd651a4d2ba41e28901ab29e84aa37436063c6a
