timestamp, id, price (in eth), price (in wei)
2020-01-17 03:48:56 UTC, 6354, 0.590000, 590000000000000000
2020-01-17 07:57:01 UTC, 9094, 0.590000, 590000000000000000
2020-01-17 08:03:39 UTC, 9716, 0.600000, 600000000000000000
2020-01-17 08:32:06 UTC, 6580, 0.590000, 590000000000000000
2020-01-17 09:05:29 UTC, 2280, 0.590000, 590000000000000000
2020-01-17 09:05:58 UTC, 8395, 1.900000, 1900000000000000000
2020-01-17 14:10:37 UTC, 6523, 0.840000, 840000000000000000
2020-01-17 14:37:10 UTC, 3563, 0.740000, 740000000000000000
2020-01-17 17:44:38 UTC, 5314, 37.000000, 37000000000000000000
2020-01-17 18:02:00 UTC, 4021, 5.000000, 5000000000000000000
2020-01-17 20:28:59 UTC, 9929, 0.590000, 590000000000000000
2020-01-17 20:28:59 UTC, 6220, 0.600000, 600000000000000000
