timestamp, id, price (in eth), price (in wei)
2020-01-07 00:23:42 UTC, 6678, 1.000000, 1000000000000000000
2020-01-07 04:48:14 UTC, 8164, 0.990000, 990000000000000000
2020-01-07 04:48:14 UTC, 9606, 0.990000, 990000000000000000
2020-01-07 04:48:14 UTC, 6886, 0.550000, 550000000000000000
2020-01-07 04:48:42 UTC, 9846, 0.850000, 850000000000000000
2020-01-07 06:06:45 UTC, 9678, 3.000000, 3000000000000000000
2020-01-07 06:42:02 UTC, 1565, 0.480000, 480000000000000000
2020-01-07 06:42:02 UTC, 3378, 0.480000, 480000000000000000
2020-01-07 06:42:49 UTC, 2535, 0.480000, 480000000000000000
2020-01-07 06:42:49 UTC, 2603, 0.490000, 490000000000000000
2020-01-07 06:42:49 UTC, 6572, 0.480000, 480000000000000000
2020-01-07 06:42:49 UTC, 1456, 0.480000, 480000000000000000
2020-01-07 06:44:16 UTC, 3355, 0.494000, 494000000000000000
2020-01-07 06:44:16 UTC, 7647, 0.500000, 500000000000000000
2020-01-07 06:44:54 UTC, 8513, 0.500000, 500000000000000000
2020-01-07 06:45:16 UTC, 8536, 0.500000, 500000000000000000
2020-01-07 06:46:07 UTC, 8274, 0.500000, 500000000000000000
2020-01-07 06:47:20 UTC, 4695, 0.500000, 500000000000000000
2020-01-07 06:47:20 UTC, 3310, 0.500000, 500000000000000000
2020-01-07 06:47:20 UTC, 1030, 0.500000, 500000000000000000
2020-01-07 06:47:26 UTC, 2670, 0.500000, 500000000000000000
2020-01-07 06:49:18 UTC, 3048, 0.500000, 500000000000000000
2020-01-07 06:50:13 UTC, 3753, 0.500000, 500000000000000000
2020-01-07 06:51:47 UTC, 2671, 0.500000, 500000000000000000
2020-01-07 06:52:16 UTC, 3159, 0.500000, 500000000000000000
2020-01-07 06:53:06 UTC, 3751, 0.500000, 500000000000000000
2020-01-07 06:55:32 UTC, 7181, 0.500000, 500000000000000000
2020-01-07 06:56:18 UTC, 5935, 0.500000, 500000000000000000
2020-01-07 06:57:33 UTC, 9089, 0.520000, 520000000000000000
2020-01-07 06:57:39 UTC, 7807, 0.525000, 525000000000000000
2020-01-07 06:57:39 UTC, 3728, 0.525000, 525000000000000000
2020-01-07 06:59:13 UTC, 8312, 0.530000, 530000000000000000
2020-01-07 07:05:26 UTC, 2054, 1.110000, 1110000000000000000
2020-01-07 08:18:54 UTC, 2660, 1.150000, 1150000000000000000
2020-01-07 08:37:30 UTC, 1683, 0.550000, 550000000000000000
2020-01-07 09:27:12 UTC, 9089, 0.540000, 540000000000000000
2020-01-07 09:27:12 UTC, 9094, 0.540000, 540000000000000000
2020-01-07 09:27:41 UTC, 7181, 0.540000, 540000000000000000
2020-01-07 09:28:38 UTC, 7807, 0.540000, 540000000000000000
2020-01-07 09:28:38 UTC, 3728, 0.540000, 540000000000000000
2020-01-07 09:28:38 UTC, 8312, 0.540000, 540000000000000000
2020-01-07 09:28:38 UTC, 5935, 0.540000, 540000000000000000
2020-01-07 11:32:33 UTC, 3806, 0.550000, 550000000000000000
2020-01-07 11:34:24 UTC, 3654, 0.550000, 550000000000000000
2020-01-07 12:01:12 UTC, 1244, 0.520000, 520000000000000000
2020-01-07 12:50:05 UTC, 1891, 0.900000, 900000000000000000
2020-01-07 12:50:15 UTC, 2044, 0.950000, 950000000000000000
2020-01-07 13:01:25 UTC, 5306, 0.770000, 770000000000000000
2020-01-07 13:38:41 UTC, 7278, 0.600000, 600000000000000000
2020-01-07 16:58:04 UTC, 7326, 0.900000, 900000000000000000
2020-01-07 17:54:27 UTC, 2451, 0.600000, 600000000000000000
2020-01-07 17:55:06 UTC, 6523, 0.600000, 600000000000000000
2020-01-07 19:36:27 UTC, 7473, 1.000000, 1000000000000000000
2020-01-07 19:36:27 UTC, 5295, 1.100000, 1100000000000000000
2020-01-07 23:18:52 UTC, 3471, 1.500000, 1500000000000000000
