timestamp, id, price (in eth), price (in wei)
2021-01-12 01:21:06 UTC, 9132, 4.900000, 4900000000000000000
2021-01-12 02:59:26 UTC, 4750, 5.500000, 5500000000000000000
2021-01-12 03:40:17 UTC, 4794, 6.250000, 6250000000000000000
2021-01-12 05:34:25 UTC, 2929, 4.850000, 4850000000000000000
2021-01-12 09:52:15 UTC, 8635, 6.950000, 6950000000000000000
2021-01-12 14:44:54 UTC, 4176, 15.000000, 15000000000000000000
2021-01-12 16:22:02 UTC, 3800, 9.000000, 9000000000000000000
2021-01-12 16:42:32 UTC, 6160, 4.890000, 4890000000000000000
2021-01-12 17:26:05 UTC, 7718, 4.900000, 4900000000000000000
2021-01-12 19:01:55 UTC, 4792, 5.250000, 5250000000000000000
2021-01-12 19:06:04 UTC, 2887, 12.000000, 12000000000000000000
2021-01-12 19:40:58 UTC, 9030, 5.550000, 5550000000000000000
2021-01-12 19:47:15 UTC, 1502, 5.000000, 5000000000000000000
2021-01-12 20:01:44 UTC, 5732, 5.450000, 5450000000000000000
2021-01-12 21:15:44 UTC, 4784, 5.750000, 5750000000000000000
2021-01-12 21:15:44 UTC, 6824, 4.980000, 4980000000000000000
2021-01-12 21:25:40 UTC, 6821, 5.990000, 5990000000000000000
