timestamp, id, price (in eth), price (in wei)
2021-01-10 01:20:40 UTC, 4639, 16.000000, 16000000000000000000
2021-01-10 02:02:09 UTC, 7733, 5.000000, 5000000000000000000
2021-01-10 02:29:42 UTC, 6613, 11.000000, 11000000000000000000
2021-01-10 04:51:36 UTC, 8146, 30.000000, 30000000000000000000
2021-01-10 08:13:09 UTC, 8046, 5.000000, 5000000000000000000
2021-01-10 10:03:10 UTC, 6816, 10.250000, 10250000000000000000
2021-01-10 10:23:46 UTC, 6150, 6.990000, 6990000000000000000
2021-01-10 12:43:43 UTC, 7632, 5.000000, 5000000000000000000
2021-01-10 15:58:59 UTC, 7261, 30.000000, 30000000000000000000
2021-01-10 18:04:08 UTC, 2410, 4.250000, 4250000000000000000
2021-01-10 18:06:19 UTC, 1833, 4.290000, 4290000000000000000
2021-01-10 18:06:28 UTC, 2320, 4.490000, 4490000000000000000
2021-01-10 18:07:07 UTC, 8488, 4.500000, 4500000000000000000
2021-01-10 18:58:33 UTC, 9028, 13.000000, 13000000000000000000
2021-01-10 19:03:09 UTC, 3106, 33.990000, 33990000000000000000
2021-01-10 19:08:56 UTC, 8641, 4.800000, 4800000000000000000
2021-01-10 19:33:05 UTC, 9152, 5.900000, 5900000000000000000
2021-01-10 20:22:41 UTC, 3080, 4.600000, 4600000000000000000
2021-01-10 22:34:44 UTC, 4051, 5.000000, 5000000000000000000
2021-01-10 22:58:45 UTC, 9722, 6.990000, 6990000000000000000
2021-01-10 23:05:56 UTC, 2856, 4.500000, 4500000000000000000
