timestamp, id, price (in eth), price (in wei)
2021-01-28 02:07:08 UTC, 1946, 9.750000, 9750000000000000000
2021-01-28 02:19:10 UTC, 2898, 7.000000, 7000000000000000000
2021-01-28 03:52:16 UTC, 485, 16.000000, 16000000000000000000
2021-01-28 04:12:49 UTC, 2888, 5.240000, 5240000000000000000
2021-01-28 04:46:14 UTC, 1183, 16.900000, 16900000000000000000
2021-01-28 04:58:25 UTC, 5648, 6.000000, 6000000000000000000
2021-01-28 05:01:20 UTC, 7971, 85.000000, 85000000000000000000
2021-01-28 06:33:32 UTC, 1326, 9.500000, 9500000000000000000
2021-01-28 07:48:21 UTC, 5514, 11.110000, 11110000000000000000
2021-01-28 07:48:56 UTC, 2832, 7.250000, 7250000000000000000
2021-01-28 08:16:07 UTC, 7076, 29.500000, 29500000000000000000
2021-01-28 08:17:33 UTC, 9934, 18.990000, 18990000000000000000
2021-01-28 08:39:50 UTC, 7087, 6.330000, 6330000000000000000
2021-01-28 12:48:42 UTC, 8132, 5.200000, 5200000000000000000
2021-01-28 13:10:45 UTC, 5308, 13.000000, 13000000000000000000
2021-01-28 20:02:48 UTC, 1967, 19.670000, 19670000000000000000
2021-01-28 20:15:14 UTC, 7087, 7.000000, 7000000000000000000
2021-01-28 20:15:56 UTC, 5247, 5.480000, 5480000000000000000
2021-01-28 21:22:53 UTC, 446, 11.000000, 11000000000000000000
2021-01-28 21:26:08 UTC, 924, 16.500000, 16500000000000000000
2021-01-28 21:31:15 UTC, 2539, 7.450000, 7450000000000000000
2021-01-28 21:40:04 UTC, 616, 11.000000, 11000000000000000000
2021-01-28 22:35:50 UTC, 4609, 6.100000, 6100000000000000000
2021-01-28 23:55:22 UTC, 4740, 11.750000, 11750000000000000000
