timestamp, id, price (in eth), price (in wei)
2017-07-11 01:09:33 UTC, 7868, 0.380000, 380000000000000000
2017-07-11 02:14:26 UTC, 9577, 0.490000, 490000000000000000
2017-07-11 06:21:18 UTC, 8759, 0.620000, 620000000000000000
2017-07-11 06:33:15 UTC, 4913, 0.330000, 330000000000000000
2017-07-11 06:34:08 UTC, 5707, 0.640000, 640000000000000000
2017-07-11 06:38:02 UTC, 8425, 0.590000, 590000000000000000
2017-07-11 10:24:08 UTC, 7825, 0.390000, 390000000000000000
2017-07-11 10:39:16 UTC, 1650, 0.410000, 410000000000000000
2017-07-11 15:03:03 UTC, 4021, 0.640000, 640000000000000000
2017-07-11 16:24:33 UTC, 3886, 0.086000, 86000000000000000
2017-07-11 16:25:10 UTC, 3774, 0.088000, 88000000000000000
2017-07-11 16:25:10 UTC, 2640, 0.093000, 93000000000000000
2017-07-11 16:26:32 UTC, 4009, 0.062000, 62000000000000000
2017-07-11 16:44:48 UTC, 3359, 0.360000, 360000000000000000
2017-07-11 16:53:56 UTC, 3356, 0.350000, 350000000000000000
2017-07-11 16:57:19 UTC, 9362, 0.410000, 410000000000000000
2017-07-11 17:08:09 UTC, 1842, 0.400000, 400000000000000000
2017-07-11 18:53:16 UTC, 6710, 0.350000, 350000000000000000
2017-07-11 19:35:18 UTC, 346, 0.470000, 470000000000000000
2017-07-11 19:37:40 UTC, 998, 0.350000, 350000000000000000
2017-07-11 19:39:48 UTC, 4205, 0.325000, 325000000000000000
2017-07-11 21:44:15 UTC, 906, 0.400000, 400000000000000000
2017-07-11 21:45:05 UTC, 4827, 0.350000, 350000000000000000
2017-07-11 22:08:19 UTC, 5644, 0.380000, 380000000000000000
2017-07-11 22:13:16 UTC, 116, 1.200000, 1200000000000000000
2017-07-11 22:15:55 UTC, 1539, 0.350000, 350000000000000000
2017-07-11 22:16:46 UTC, 2286, 0.380000, 380000000000000000
2017-07-11 22:16:46 UTC, 5391, 0.360000, 360000000000000000
2017-07-11 22:19:40 UTC, 8635, 0.390000, 390000000000000000
2017-07-11 22:20:58 UTC, 1625, 0.385000, 385000000000000000
2017-07-11 22:35:58 UTC, 2168, 0.460000, 460000000000000000
2017-07-11 22:35:58 UTC, 4069, 0.415000, 415000000000000000
2017-07-11 22:35:58 UTC, 4161, 0.440000, 440000000000000000
2017-07-11 22:36:19 UTC, 2142, 0.470000, 470000000000000000
2017-07-11 22:37:07 UTC, 8526, 0.490000, 490000000000000000
2017-07-11 22:37:49 UTC, 5827, 0.500000, 500000000000000000
2017-07-11 22:47:27 UTC, 2289, 0.375000, 375000000000000000
2017-07-11 22:48:22 UTC, 2398, 0.390000, 390000000000000000
2017-07-11 22:49:42 UTC, 2339, 0.410000, 410000000000000000
2017-07-11 23:36:21 UTC, 6081, 0.610000, 610000000000000000
2017-07-11 23:36:21 UTC, 2368, 2.290000, 2290000000000000000
2017-07-11 23:37:00 UTC, 2924, 5.000000, 5000000000000000000
2017-07-11 23:40:02 UTC, 5389, 0.900000, 900000000000000000
2017-07-11 23:44:30 UTC, 8498, 5.000000, 5000000000000000000
