timestamp, id, price (in eth), price (in wei)
2017-07-19 00:11:35 UTC, 3774, 0.350000, 350000000000000000
2017-07-19 00:16:28 UTC, 4009, 0.350000, 350000000000000000
2017-07-19 00:44:56 UTC, 2386, 4.250000, 4250000000000000000
2017-07-19 03:43:03 UTC, 5621, 0.590000, 590000000000000000
2017-07-19 03:47:56 UTC, 7957, 0.350000, 350000000000000000
2017-07-19 12:01:54 UTC, 2197, 0.300000, 300000000000000000
2017-07-19 12:13:36 UTC, 2809, 0.300000, 300000000000000000
2017-07-19 12:17:45 UTC, 3486, 0.370000, 370000000000000000
2017-07-19 12:26:10 UTC, 5661, 0.370000, 370000000000000000
2017-07-19 12:26:10 UTC, 3478, 0.370000, 370000000000000000
2017-07-19 12:35:07 UTC, 3485, 0.370000, 370000000000000000
2017-07-19 16:31:55 UTC, 9708, 0.300000, 300000000000000000
2017-07-19 16:31:55 UTC, 3323, 0.300000, 300000000000000000
2017-07-19 16:35:01 UTC, 2724, 0.300000, 300000000000000000
2017-07-19 16:51:33 UTC, 3003, 0.300000, 300000000000000000
2017-07-19 17:42:03 UTC, 1538, 0.399000, 399000000000000000
2017-07-19 18:24:01 UTC, 2917, 0.300000, 300000000000000000
2017-07-19 18:27:18 UTC, 8249, 0.300000, 300000000000000000
2017-07-19 18:29:11 UTC, 3002, 0.300000, 300000000000000000
2017-07-19 18:32:55 UTC, 7274, 0.300000, 300000000000000000
2017-07-19 18:41:40 UTC, 4217, 0.300000, 300000000000000000
2017-07-19 18:46:32 UTC, 7073, 0.300000, 300000000000000000
2017-07-19 18:53:26 UTC, 4317, 0.300000, 300000000000000000
2017-07-19 19:00:52 UTC, 3115, 0.300000, 300000000000000000
2017-07-19 19:03:19 UTC, 2207, 0.300000, 300000000000000000
2017-07-19 19:04:34 UTC, 3304, 0.300000, 300000000000000000
2017-07-19 19:18:09 UTC, 2329, 2.250000, 2250000000000000000
2017-07-19 19:40:07 UTC, 6532, 1.500000, 1500000000000000000
2017-07-19 20:27:27 UTC, 4120, 0.300000, 300000000000000000
2017-07-19 20:29:18 UTC, 8209, 0.300000, 300000000000000000
2017-07-19 21:10:57 UTC, 8331, 0.300000, 300000000000000000
