timestamp, id, price (in eth), price (in wei), from, to, block, tx
2019-04-06 05:03:46 UTC, 8752, 1.500000, 1500000000000000000, 0x8ba3e27d57f65cd793f10336c20c6e6f542c6a16, 0x7d438bf6567673867480b7923669bf349e6c8c12, 7512573, 0x12a149545c357a060a2e140787748066020e83261eeb5ed5e13ec621b83f1569
2019-04-06 05:21:51 UTC, 1, 31.000000, 31000000000000000000, 0xf5099e196469257c0d457e896a648d5f616af034, 0x7d438bf6567673867480b7923669bf349e6c8c12, 7512665, 0xcbc7fbb7b2933d9138da69dba399c9b8d65cffe151916145d5ccb32fe513be79
2019-04-06 05:39:04 UTC, 4050, 0.340000, 340000000000000000, 0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a, 0xb3af48d951f16425d2fa5a8147ae255ed426f54d, 7512744, 0xea89cb95039236f9211b574015b352abe73e8217b903120af8236395a2c84ee4
2019-04-06 05:55:08 UTC, 8562, 2.490000, 2490000000000000000, 0x0553de51e7fa7658f0517e573d79eebbb59852f2, 0x7d438bf6567673867480b7923669bf349e6c8c12, 7512837, 0x7e55aff179e31b060d99c7f7a088092513e6651aa2b6837210d2bf44bbfab658
2019-04-06 11:33:08 UTC, 5674, 0.435000, 435000000000000000, 0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a, 0x7d438bf6567673867480b7923669bf349e6c8c12, 7514313, 0xdaa5b524db9329b11aba85fa9c274738a8da50b64f1c5b53de8aa4e95b0681f3
2019-04-06 11:41:43 UTC, 4526, 1.850000, 1850000000000000000, 0xe8723d26ad5f7ff4ea8902d235f0a8f8b8802f6d, 0x7d438bf6567673867480b7923669bf349e6c8c12, 7514359, 0x6837152a860592c6db0bbe0285ad28dcb69b7a339e8e0420f34728884f4eb7a0
2019-04-06 18:32:50 UTC, 7011, 0.700000, 700000000000000000, 0x00d7c902fbbcd3c9db2da80a439c94486c50eb81, 0x0000000000000000000000000000000000000000, 7516186, 0xd06001ae0479645f3c8acac4b98c54711cfbc6413e20e6eab2039e91e373dbe2
2019-04-06 18:34:26 UTC, 8431, 0.700000, 700000000000000000, 0x00d7c902fbbcd3c9db2da80a439c94486c50eb81, 0x0000000000000000000000000000000000000000, 7516192, 0x35475a11d87eeed3ef3b0fba327f6c936dbd3a833c5028d8485856d5e2ffd842
2019-04-06 18:48:24 UTC, 9514, 0.700000, 700000000000000000, 0x00d7c902fbbcd3c9db2da80a439c94486c50eb81, 0x0000000000000000000000000000000000000000, 7516240, 0x8df3f03b80116f0650e8c62cdba0abcba2e06978b2cf7b4d49bf603bdd0ca399
2019-04-06 19:03:04 UTC, 5471, 0.700000, 700000000000000000, 0x00d7c902fbbcd3c9db2da80a439c94486c50eb81, 0x0000000000000000000000000000000000000000, 7516299, 0x264ad5a6a43bc62555516129063b323db3c8b9af27206c282e8efe5d959a3f7c
2019-04-06 19:09:20 UTC, 7156, 0.700000, 700000000000000000, 0x00d7c902fbbcd3c9db2da80a439c94486c50eb81, 0x0000000000000000000000000000000000000000, 7516322, 0x0b5c05e8c072829c68ee4750f35fee285c328d7bbcadbe06039e8808bbc582f2
